ES31_Blue-055_NA_0	47351.0	59278.0	66261.0	71017.0	74678.0	77577.0	79930.0	81809.0	83501.0	84977.0	86255.0	87407.0	88393.0	89273.0	90053.0	90782.0	91447.0	92071.0	92671.0	93197.0
ES32_Blue-055_NA_14	52479.0	65615.0	73174.0	78253.0	82026.0	84879.0	87301.0	89288.0	90934.0	92361.0	93617.0	94745.0	95725.0	96590.0	97365.0	98080.0	98767.0	99376.0	99958.0	100489.0
ES33_101-LS_MG-lipid_0	46478.0	57899.0	64378.0	68717.0	72006.0	74653.0	76917.0	78800.0	80319.0	81698.0	82871.0	83985.0	84966.0	85836.0	86640.0	87332.0	88000.0	88626.0	89158.0	89683.0
ES34_101-LS_MG-lipid_14	47959.0	60003.0	66759.0	71577.0	75058.0	77807.0	80079.0	81979.0	83677.0	85131.0	86387.0	87543.0	88568.0	89497.0	90272.0	91000.0	91710.0	92325.0	92940.0	93477.0
ES35_101-LS_MG-lipid_21	45741.0	57236.0	63857.0	68473.0	72088.0	74820.0	77150.0	79058.0	80701.0	82092.0	83347.0	84439.0	85462.0	86366.0	87206.0	87912.0	88615.0	89284.0	89840.0	90374.0
ES36_AR17-21_MG-lipid_0	48012.0	60507.0	67783.0	72841.0	76578.0	79483.0	81965.0	83986.0	85801.0	87313.0	88682.0	89885.0	90971.0	91917.0	92804.0	93603.0	94365.0	95034.0	95687.0	96248.0
ES37_AR17-21_MG-lipid_14	50166.0	62332.0	69350.0	74151.0	77779.0	80569.0	82978.0	84996.0	86650.0	88103.0	89404.0	90570.0	91610.0	92542.0	93419.0	94176.0	94843.0	95491.0	96066.0	96622.0
ES38_AR17-21_MG-lipid_21	53144.0	66570.0	74136.0	79209.0	82980.0	85918.0	88361.0	90356.0	92050.0	93594.0	94933.0	96038.0	97026.0	97903.0	98745.0	99504.0	100191.0	100813.0	101409.0	101967.0
ES39_LD19-239_MG-lipid_14	52985.0	65665.0	72746.0	77585.0	81337.0	84133.0	86380.0	88309.0	89965.0	91337.0	92612.0	93807.0	94777.0	95722.0	96478.0	97207.0	97870.0	98515.0	99089.0	99645.0
ES3_48_Control-lipid_21	47095.0	58745.0	65548.0	70298.0	73805.0	76598.0	78922.0	80940.0	82602.0	84036.0	85335.0	86510.0	87532.0	88437.0	89326.0	90111.0	90887.0	91546.0	92165.0	92712.0
ES40_LD19-239_MG-lipid_21	52303.0	64838.0	71909.0	76893.0	80538.0	83530.0	85871.0	87934.0	89604.0	90989.0	92304.0	93399.0	94427.0	95291.0	96095.0	96868.0	97531.0	98156.0	98715.0	99193.0
ES41_Blue-013_Control-protein_0	51089.0	63533.0	70757.0	75655.0	79305.0	82136.0	84508.0	86507.0	88179.0	89632.0	90829.0	91994.0	92954.0	93794.0	94637.0	95376.0	96072.0	96730.0	97322.0	97874.0
ES42_Blue-013_Control-protein_14	51276.0	63293.0	70140.0	74849.0	78342.0	81032.0	83349.0	85276.0	86918.0	88378.0	89655.0	90805.0	91822.0	92721.0	93564.0	94356.0	95050.0	95625.0	96172.0	96696.0
ES43_Blue-013_Control-protein_21	51647.0	63390.0	70097.0	74598.0	77890.0	80540.0	82781.0	84687.0	86342.0	87702.0	88921.0	90004.0	91034.0	91945.0	92767.0	93469.0	94118.0	94736.0	95289.0	95825.0
ES44_Blue-015_MG-lipid_0	52559.0	64797.0	71734.0	76591.0	80149.0	82960.0	85277.0	87289.0	88945.0	90425.0	91699.0	92837.0	93892.0	94854.0	95653.0	96368.0	97039.0	97680.0	98249.0	98789.0
ES45_Blue-015_MG-lipid_14	54522.0	66641.0	73527.0	78168.0	81532.0	84297.0	86483.0	88356.0	89919.0	91312.0	92510.0	93628.0	94574.0	95445.0	96273.0	96934.0	97587.0	98176.0	98725.0	99252.0
ES46_Blue-015_MG-lipid_21	50144.0	62218.0	69251.0	74130.0	77864.0	80802.0	83210.0	85157.0	86870.0	88344.0	89622.0	90781.0	91819.0	92742.0	93531.0	94329.0	95021.0	95644.0	96273.0	96825.0
ES47_Blue-45_MG-protein_0	51672.0	64530.0	71784.0	76666.0	80448.0	83485.0	85972.0	87974.0	89667.0	91145.0	92431.0	93584.0	94585.0	95524.0	96368.0	97122.0	97798.0	98396.0	98974.0	99471.0
ES48_Blue-45_MG-protein_14	49738.0	61642.0	68569.0	73320.0	76990.0	79885.0	82217.0	84215.0	85893.0	87358.0	88657.0	89815.0	90835.0	91717.0	92593.0	93442.0	94174.0	94811.0	95408.0	96001.0
ES49_Blue-024_Control-protein_0	43930.0	55279.0	61787.0	66466.0	69963.0	72692.0	74901.0	76863.0	78477.0	79889.0	81139.0	82314.0	83334.0	84313.0	85113.0	85897.0	86606.0	87223.0	87819.0	88403.0
ES4_164_Control-protein_0	47053.0	58902.0	65720.0	70636.0	74162.0	77039.0	79440.0	81391.0	83081.0	84606.0	85976.0	87116.0	88101.0	89007.0	89862.0	90592.0	91341.0	92052.0	92664.0	93235.0
ES50_Blue-024_Control-protein_14	41132.0	51582.0	57712.0	61967.0	65269.0	67771.0	69940.0	71702.0	73257.0	74671.0	75832.0	76956.0	77959.0	78861.0	79702.0	80449.0	81123.0	81763.0	82372.0	82911.0
ES51_Blue-024_Control-protein_21	40279.0	50571.0	56663.0	60865.0	64144.0	66769.0	68935.0	70709.0	72238.0	73652.0	74921.0	76009.0	77014.0	77925.0	78751.0	79466.0	80161.0	80784.0	81393.0	81940.0
ES52_SEM19-1481_MG-lipid_14	50067.0	61929.0	68726.0	73373.0	76931.0	79667.0	81893.0	83808.0	85452.0	86811.0	88087.0	89218.0	90212.0	91094.0	91883.0	92625.0	93311.0	93959.0	94610.0	95163.0
ES53_SEM19-74_MG-protein_0	49767.0	62612.0	70033.0	75078.0	78842.0	81830.0	84325.0	86243.0	88072.0	89620.0	90947.0	92090.0	93088.0	94011.0	94904.0	95687.0	96406.0	97035.0	97638.0	98199.0
ES54_SEM19-74_MG-protein_14	49001.0	61333.0	68317.0	73120.0	76768.0	79615.0	82060.0	84024.0	85767.0	87287.0	88605.0	89759.0	90824.0	91748.0	92659.0	93427.0	94141.0	94756.0	95375.0	95907.0
ES55_SEM19-74_MG-protein_21	46555.0	58820.0	66005.0	71036.0	74781.0	77766.0	80192.0	82283.0	84058.0	85682.0	87023.0	88223.0	89364.0	90338.0	91230.0	92105.0	92841.0	93518.0	94136.0	94736.0
ES56_Blue-050_Control-lipid_21	45493.0	56771.0	63345.0	67868.0	71132.0	73897.0	76116.0	78044.0	79623.0	81055.0	82284.0	83350.0	84329.0	85284.0	86103.0	86858.0	87496.0	88176.0	88764.0	89283.0
ES57_Blue-031_MG-lipid_0	49072.0	60530.0	67043.0	71599.0	75004.0	77755.0	80040.0	81945.0	83486.0	84846.0	86053.0	87076.0	88013.0	88894.0	89672.0	90412.0	91081.0	91657.0	92205.0	92722.0
ES58_Blue-032_MG-protein_0	54710.0	67979.0	75429.0	80446.0	84127.0	87022.0	89287.0	91168.0	92802.0	94200.0	95387.0	96554.0	97463.0	98355.0	99162.0	99899.0	100518.0	101114.0	101680.0	102161.0
ES59_Blue-032_MG-protein_14	50601.0	63157.0	70589.0	75569.0	79227.0	82171.0	84585.0	86705.0	88441.0	89973.0	91296.0	92448.0	93485.0	94434.0	95303.0	96084.0	96835.0	97484.0	98089.0	98640.0
ES5_164_Control-protein_14	48209.0	60033.0	66925.0	71668.0	75353.0	78175.0	80517.0	82480.0	84157.0	85590.0	86939.0	88077.0	89090.0	90019.0	90876.0	91666.0	92312.0	92942.0	93521.0	94109.0
ES60_Blue-032_MG-protein_21	49757.0	62510.0	69939.0	74931.0	78651.0	81442.0	83854.0	85802.0	87459.0	88911.0	90129.0	91260.0	92301.0	93243.0	94052.0	94831.0	95514.0	96181.0	96787.0	97375.0
ES61_Blue-035_MG-protein_0	49604.0	62397.0	69778.0	74886.0	78680.0	81702.0	84135.0	86174.0	87947.0	89377.0	90714.0	91936.0	93002.0	93935.0	94788.0	95556.0	96251.0	96898.0	97520.0	98088.0
ES62_Blue-035_MG-protein_14	50046.0	62135.0	68900.0	73576.0	77138.0	79998.0	82267.0	84246.0	85883.0	87293.0	88544.0	89635.0	90540.0	91489.0	92317.0	93150.0	93830.0	94469.0	95054.0	95601.0
ES63_Blue-035_MG-protein_21	49252.0	61789.0	69067.0	74124.0	77854.0	80867.0	83213.0	85221.0	86955.0	88434.0	89757.0	90927.0	91936.0	92883.0	93730.0	94539.0	95253.0	95894.0	96547.0	97119.0
ES64_SEM19-1481_MG-lipid_21	49271.0	61154.0	67806.0	72394.0	75751.0	78525.0	80755.0	82654.0	84285.0	85673.0	86980.0	88132.0	89133.0	90020.0	90858.0	91639.0	92331.0	92962.0	93536.0	94117.0
ES65_106_NA_0	48939.0	61456.0	68565.0	73518.0	77156.0	79978.0	82336.0	84344.0	86109.0	87617.0	88924.0	90117.0	91166.0	92136.0	92943.0	93725.0	94437.0	95086.0	95658.0	96184.0
ES66_617_Control-protein_14	45836.0	57602.0	64470.0	69272.0	72849.0	75646.0	77940.0	79903.0	81616.0	83028.0	84326.0	85473.0	86487.0	87357.0	88165.0	88935.0	89657.0	90256.0	90879.0	91460.0
ES67_Blue-037_MG-protein_0	48800.0	60773.0	67937.0	72844.0	76532.0	79432.0	81785.0	83764.0	85435.0	86922.0	88170.0	89258.0	90302.0	91239.0	92095.0	92851.0	93534.0	94197.0	94785.0	95339.0
ES68_Blue-037_MG-protein_14	45577.0	56073.0	62109.0	66353.0	69596.0	72121.0	74203.0	76029.0	77552.0	78929.0	80099.0	81162.0	82147.0	83061.0	83899.0	84640.0	85333.0	85956.0	86548.0	87088.0
ES69_Blue-037_MG-protein_21	51772.0	64600.0	71942.0	76948.0	80629.0	83474.0	85808.0	87780.0	89393.0	90862.0	92141.0	93296.0	94289.0	95162.0	95946.0	96643.0	97333.0	97867.0	98454.0	98993.0
ES6_164_Control-protein_21	49873.0	62039.0	69165.0	74055.0	77782.0	80646.0	83075.0	85039.0	86682.0	88136.0	89437.0	90559.0	91586.0	92536.0	93373.0	94112.0	94850.0	95472.0	96049.0	96604.0
ES70_Blue-039_Control-lipid_0	55299.0	68362.0	75800.0	80719.0	84345.0	87170.0	89480.0	91395.0	93003.0	94408.0	95635.0	96649.0	97625.0	98438.0	99221.0	99914.0	100517.0	101091.0	101628.0	102133.0
ES71_Blue-039_Control-lipid_14	47558.0	60304.0	67764.0	72874.0	76743.0	79717.0	82141.0	84288.0	85997.0	87542.0	88895.0	90106.0	91139.0	92063.0	92882.0	93697.0	94403.0	95075.0	95659.0	96226.0
ES72_Blue-039_Control-lipid_21	47224.0	59254.0	66228.0	71159.0	74723.0	77625.0	79961.0	82009.0	83727.0	85235.0	86604.0	87832.0	88907.0	89810.0	90730.0	91564.0	92301.0	92917.0	93478.0	94093.0
ES73_Blue-042_MG-protein_0	49464.0	61367.0	68267.0	72921.0	76361.0	79100.0	81285.0	83265.0	84853.0	86257.0	87473.0	88649.0	89636.0	90569.0	91345.0	92097.0	92785.0	93385.0	93931.0	94430.0
ES74_Blue-042_MG-protein_14	48671.0	60542.0	67407.0	72198.0	75700.0	78538.0	80888.0	82886.0	84596.0	86045.0	87315.0	88492.0	89503.0	90482.0	91362.0	92123.0	92852.0	93521.0	94127.0	94689.0
ES75_Blue-042_MG-protein_21	47139.0	58475.0	64990.0	69562.0	72956.0	75685.0	77810.0	79790.0	81362.0	82768.0	83981.0	85119.0	86093.0	86989.0	87820.0	88673.0	89381.0	90039.0	90656.0	91212.0
ES76_Blue-043_MG-lipid_0	48662.0	61056.0	68230.0	73106.0	76750.0	79674.0	82113.0	84106.0	85821.0	87377.0	88692.0	89817.0	90829.0	91797.0	92647.0	93433.0	94124.0	94790.0	95399.0	95952.0
ES77_Blue-043_MG-lipid_14	52130.0	64360.0	71209.0	75967.0	79506.0	82289.0	84568.0	86467.0	88191.0	89594.0	90867.0	92014.0	92997.0	93919.0	94798.0	95573.0	96262.0	96912.0	97522.0	98045.0
ES78_Blue-043_MG-lipid_21	57824.0	71065.0	78369.0	83425.0	87091.0	89857.0	92200.0	94130.0	95660.0	96974.0	98164.0	99179.0	100081.0	100917.0	101658.0	102357.0	102998.0	103565.0	104071.0	104564.0
ES79_Blue-050_Control-lipid_0	44457.0	56286.0	63095.0	67646.0	71286.0	74051.0	76443.0	78346.0	80063.0	81579.0	82896.0	84077.0	85065.0	86002.0	86847.0	87611.0	88311.0	88961.0	89577.0	90168.0
ES7_SEM19-1354_Control-protein_14	46528.0	58353.0	65393.0	70267.0	73888.0	76810.0	79166.0	81223.0	82952.0	84513.0	85860.0	87125.0	88144.0	89104.0	89994.0	90799.0	91540.0	92229.0	92845.0	93458.0
ES80_Blue-050_Control-lipid_14	42649.0	53929.0	60452.0	65039.0	68477.0	71183.0	73306.0	75145.0	76756.0	78193.0	79460.0	80598.0	81614.0	82498.0	83332.0	84086.0	84789.0	85432.0	86019.0	86606.0
ES81_Blue-047_Control-lipid_0	46912.0	58531.0	65352.0	69862.0	73411.0	76202.0	78462.0	80404.0	82046.0	83465.0	84694.0	85791.0	86787.0	87711.0	88553.0	89327.0	90049.0	90702.0	91361.0	91896.0
ES82_Blue-047_Control-lipid_14	38438.0	49467.0	55993.0	60656.0	64318.0	67185.0	69614.0	71606.0	73340.0	74777.0	76081.0	77226.0	78280.0	79269.0	80173.0	81038.0	81777.0	82457.0	83074.0	83667.0
ES83_SEM19-1481_MG-lipid_0	50500.0	62435.0	69348.0	74109.0	77750.0	80532.0	82741.0	84732.0	86291.0	87705.0	88955.0	90097.0	91107.0	91956.0	92770.0	93533.0	94230.0	94899.0	95537.0	96112.0
ES84_LD19-239_MG-lipid_0	50084.0	62259.0	69145.0	73966.0	77728.0	80631.0	82997.0	85018.0	86734.0	88172.0	89505.0	90687.0	91721.0	92605.0	93406.0	94215.0	94927.0	95535.0	96141.0	96722.0
ES85_orange-24_Control-protein_0	50658.0	63397.0	70619.0	75665.0	79443.0	82382.0	84788.0	86777.0	88536.0	90029.0	91312.0	92466.0	93535.0	94494.0	95365.0	96161.0	96881.0	97565.0	98167.0	98701.0
ES86_orange-24_Control-protein_14	44224.0	55700.0	62345.0	66945.0	70476.0	73221.0	75503.0	77377.0	79053.0	80454.0	81756.0	82861.0	83871.0	84824.0	85651.0	86452.0	87146.0	87820.0	88434.0	89000.0
ES87_orange-24_Control-protein_21	46504.0	57240.0	63302.0	67525.0	70645.0	73138.0	75205.0	76908.0	78416.0	79698.0	80860.0	81911.0	82744.0	83560.0	84346.0	85059.0	85714.0	86284.0	86829.0	87326.0
ES88_610_MG-protein_0	54802.0	68448.0	76034.0	81200.0	85073.0	87986.0	90348.0	92357.0	94029.0	95442.0	96712.0	97780.0	98728.0	99600.0	100371.0	101083.0	101828.0	102441.0	103027.0	103551.0
ES8_SEM19-1354_Control-protein_21	48501.0	60204.0	67073.0	71796.0	75262.0	78091.0	80372.0	82261.0	83948.0	85414.0	86674.0	87797.0	88763.0	89691.0	90516.0	91296.0	92002.0	92629.0	93208.0	93725.0
ES90_Blue-049_Control-protein_14	44588.0	55772.0	62382.0	66828.0	70352.0	73093.0	75369.0	77269.0	78867.0	80262.0	81500.0	82665.0	83667.0	84611.0	85458.0	86239.0	86976.0	87664.0	88294.0	88853.0
ES91_Blue-049_Control-protein_21	45566.0	57125.0	63755.0	68271.0	71827.0	74598.0	76859.0	78813.0	80499.0	81978.0	83264.0	84432.0	85483.0	86438.0	87256.0	88023.0	88716.0	89332.0	89931.0	90475.0
ES92_SEM19-76_MG-lipid_0	48351.0	60776.0	68052.0	73034.0	76790.0	79698.0	82052.0	84078.0	85710.0	87270.0	88609.0	89772.0	90822.0	91763.0	92545.0	93303.0	94013.0	94692.0	95274.0	95854.0
ES93_SEM19-76_MG-lipid_14	48902.0	60137.0	66813.0	71489.0	74945.0	77804.0	80042.0	81948.0	83592.0	84987.0	86250.0	87412.0	88448.0	89351.0	90176.0	90901.0	91613.0	92197.0	92811.0	93371.0
ES94_SEM19-76_MG-lipid_21	46121.0	57666.0	64254.0	68868.0	72321.0	75036.0	77298.0	79278.0	80992.0	82428.0	83648.0	84770.0	85739.0	86703.0	87557.0	88243.0	88924.0	89615.0	90254.0	90843.0
ES95_610_MG-protein_14	52821.0	65856.0	73334.0	78430.0	82079.0	84942.0	87290.0	89251.0	90992.0	92412.0	93696.0	94843.0	95896.0	96852.0	97691.0	98468.0	99158.0	99773.0	100318.0	100883.0
ES96_610_MG-protein_21	53128.0	65206.0	72034.0	76736.0	80225.0	82982.0	85329.0	87271.0	88834.0	90280.0	91474.0	92592.0	93538.0	94426.0	95216.0	95907.0	96582.0	97200.0	97739.0	98299.0
ES97_SEM19-107_MG-protein_0	51466.0	63391.0	70354.0	75136.0	78668.0	81541.0	83889.0	85817.0	87421.0	88855.0	90082.0	91207.0	92221.0	93116.0	93987.0	94729.0	95419.0	96041.0	96654.0	97227.0
ES98_SEM19-107_MG-protein_14	54913.0	66459.0	73128.0	77659.0	81080.0	83777.0	85980.0	87898.0	89480.0	90867.0	92115.0	93254.0	94195.0	95050.0	95836.0	96539.0	97200.0	97803.0	98346.0	98869.0
ES99_SEM19-107_MG-protein_21	52271.0	64650.0	71625.0	76357.0	79976.0	82874.0	85196.0	87207.0	88882.0	90351.0	91587.0	92729.0	93711.0	94628.0	95480.0	96229.0	96913.0	97529.0	98107.0	98632.0
ES9_172_Control-protein_0	52071.0	65188.0	72477.0	77529.0	81362.0	84381.0	86835.0	88785.0	90475.0	91955.0	93226.0	94422.0	95434.0	96337.0	97072.0	97809.0	98510.0	99160.0	99706.0	100260.0
