Sample	Samtools_mqc-generalstats-samtools-flagstat_total	Samtools_mqc-generalstats-samtools-mapped_passed	Biotype Counts_mqc-generalstats-biotype_counts-percent_rRNA	DupRadar_mqc-generalstats-dupradar-dupRadar_intercept	QualiMap_mqc-generalstats-qualimap-5_3_bias	QualiMap_mqc-generalstats-qualimap-reads_aligned	Rsem_mqc-generalstats-rsem-alignable_percent	RSeQC_mqc-generalstats-rseqc-proper_pairs_percent	Salmon_mqc-generalstats-salmon-percent_mapped	Salmon_mqc-generalstats-salmon-num_mapped	Samtools_mqc-generalstats-samtools-error_rate	Samtools_mqc-generalstats-samtools-non_primary_alignments	Samtools_mqc-generalstats-samtools-reads_mapped	Samtools_mqc-generalstats-samtools-reads_mapped_percent	Samtools_mqc-generalstats-samtools-reads_properly_paired_percent	Samtools_mqc-generalstats-samtools-reads_MQ0_percent	Samtools_mqc-generalstats-samtools-raw_total_sequences	FastQC (raw)_mqc-generalstats-fastqc_raw-percent_duplicates	FastQC (raw)_mqc-generalstats-fastqc_raw-percent_gc	FastQC (raw)_mqc-generalstats-fastqc_raw-avg_sequence_length	FastQC (raw)_mqc-generalstats-fastqc_raw-percent_fails	FastQC (raw)_mqc-generalstats-fastqc_raw-total_sequences	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC (trimmed)_mqc-generalstats-fastqc_trimmed-percent_duplicates	FastQC (trimmed)_mqc-generalstats-fastqc_trimmed-percent_gc	FastQC (trimmed)_mqc-generalstats-fastqc_trimmed-avg_sequence_length	FastQC (trimmed)_mqc-generalstats-fastqc_trimmed-percent_fails	FastQC (trimmed)_mqc-generalstats-fastqc_trimmed-total_sequences
ES72_Blue-039_Control-lipid_21_1																		81.38980581773158	52.0	50.0	36.36363636363637	43565736.0	0.9370746313111754	80.96537474314833	52.0	49.55310309149876	36.36363636363637	43083019.0
ES72_Blue-039_Control-lipid_21_2																		75.91832445864625	56.0	50.0	18.181818181818183	43565736.0	2.248902807472368	76.84720222085686	56.0	49.287192849693284	27.27272727272727	43083019.0
ES73_Blue-042_MG-protein_0	116992616	104503490	0.25819621956782873	2.90070146547661e-12	1.36	47232084.0	86.01042667004609	76.89787362306694	82.10563427167249	43952463	0.00166292	9929408.0	94574082.0	88.33481059151525	88.23214787287151	0.4401810937703267	107063208.0											
ES73_Blue-042_MG-protein_0_1																		83.38480118910834	53.0	50.0	27.27272727272727	54067108.0	0.8836373493474072	82.98980184524618	53.0	49.56749028106836	27.27272727272727	53531604.0
ES73_Blue-042_MG-protein_0_2																		78.61375499890968	57.0	50.0	18.181818181818183	54067108.0	2.096345045864114	79.43919498720854	57.0	49.32107272556227	27.27272727272727	53531604.0
ES74_Blue-042_MG-protein_14	110379515	98087064	0.23526117979351313	2.9007014654768e-12	1.33	44121547.0	85.04281843797875	76.2342632145104	80.50914975180899	40513919	0.001768828	9735255.0	88351809.0	87.78623738701044	87.67821831071142	0.5430503438546819	100644260.0											
ES74_Blue-042_MG-protein_14_1																		81.50144724670606	52.0	50.0	36.36363636363637	50856622.0	0.9342810853619022	81.08783602098465	52.0	49.557813769011766	36.36363636363637	50322130.0
ES74_Blue-042_MG-protein_14_2																		76.06884854469797	56.0	50.0	18.181818181818183	50856622.0	2.1747788911343737	76.83180186615108	56.0	49.301909418381136	27.27272727272727	50322130.0
ES75_Blue-042_MG-protein_21	106056434	95426962	0.260684890845442	2.90070146547678e-12	1.32	43017130.0	86.82332844048763	77.38024078765461	82.89276436252212	40094281	0.001616377	9318724.0	86108238.0	89.01206985362792	88.93559709031773	0.5356225612535174	96737710.0											
ES75_Blue-042_MG-protein_21_1																		82.77487448239302	53.0	50.0	36.36363636363637	48752999.0	0.893172500013794	82.44028170147016	53.0	49.56483389983079	27.27272727272727	48368855.0
ES75_Blue-042_MG-protein_21_2																		78.89170536701994	57.0	50.0	18.181818181818183	48752999.0	1.8630520350142972	79.5226913587064	57.0	49.362062695095844	27.27272727272727	48368855.0
ES76_Blue-043_MG-lipid_0	90768021	80898008	0.4173889185851722	2.90070146547688e-12	1.33	36367044.0	85.5660030857192	76.46090025472738	80.86485480993018	33429907	0.0023087	8087091.0	72810917.0	88.0625278404585	87.96960556684594	0.5822793720389937	82680930.0											
ES76_Blue-043_MG-lipid_0_1																		78.09164785081023	52.0	50.0	36.36363636363637	41698955.0	0.9213558469270992	77.63676291316655	53.0	49.55707808318073	36.36363636363637	41340465.0
ES76_Blue-043_MG-lipid_0_2																		74.30677121825504	56.0	50.0	18.181818181818183	41698955.0	1.9829643212881474	74.89976681818314	56.0	49.32632281712361	27.27272727272727	41340465.0
ES77_Blue-043_MG-lipid_14	100731246	90220544	0.5618722320163886	2.90070146547675e-12	1.35	41122585.0	86.28789108516688	77.88529688196253	80.40977508821223	37325198	0.00249234	7893782.0	82326762.0	88.67838311481665	88.59049618158463	0.36404484293108225	92837464.0											
ES77_Blue-043_MG-lipid_14_1																		77.17315030120548	53.0	50.0	27.27272727272727	46808497.0	0.9509603352570796	76.65827142827897	53.0	49.55741376132377	27.27272727272727	46418732.0
ES77_Blue-043_MG-lipid_14_2																		73.93610562217194	56.0	50.0	18.181818181818183	46808497.0	1.9184982162533437	74.44065068244238	56.0	49.34439350906871	27.27272727272727	46418732.0
ES78_Blue-043_MG-lipid_21	109714492	98245471	0.5587743556679378	2.90070146547661e-12	1.34	44751183.0	86.16515152839149	77.87224134437956	79.8924909498275	40362153	0.002402712	8673324.0	89572147.0	88.64916031057757	88.58009836149162	0.39523395058141053	101041168.0											
ES78_Blue-043_MG-lipid_21_1																		77.66507546517103	52.0	50.0	27.27272727272727	50869044.0	0.9127414307215996	77.1958829241136	52.0	49.55542538859012	27.27272727272727	50520584.0
ES78_Blue-043_MG-lipid_21_2																		74.58237961462999	56.0	50.0	27.27272727272727	50869044.0	1.770555782412581	75.04439696615938	56.0	49.36841634688942	27.27272727272727	50520584.0
ES79_Blue-050_Control-lipid_0	86117180	74975782	0.6431770181364095	2.90070146547676e-12	1.38	33740260.0	82.39213021394035	74.6912822737577	79.51144175505695	31281459	0.006623928	7433010.0	67542772.0	85.84035645289262	85.76124015796316	0.5267412746426632	78684170.0											
ES79_Blue-050_Control-lipid_0_1																		78.5674581993384	52.0	50.0	36.36363636363637	39723303.0	0.9151096020388839	78.19470515279127	53.0	49.553588224925036	36.36363636363637	39342085.0
ES79_Blue-050_Control-lipid_0_2																		73.60971036569681	56.0	50.0	27.27272727272727	39723303.0	2.1010511638470746	74.3830290480193	56.0	49.30811432591842	36.36363636363637	39342085.0
ES7_SEM19-1354_Control-protein_14	94431852	86195833	0.3825354496804694	2.90070146547702e-12	1.42	39134255.0	88.5937863918104	78.86477753290278	82.86306824634975	35866414	0.002530487	7863940.0	78331893.0	90.486060239041	90.41284257843715	0.3929758638512616	86567912.0											
ES7_SEM19-1354_Control-protein_14_1																		79.80007960102854	53.0	50.0	27.27272727272727	43586968.0	0.9004810336887851	79.37583478602438	53.0	49.56060240889257	27.27272727272727	43283956.0
ES7_SEM19-1354_Control-protein_14_2																		76.61927201256078	56.0	50.0	18.181818181818183	43586968.0	1.7906504990207164	77.14960012427241	56.0	49.363576471614564	27.27272727272727	43283956.0
ES80_Blue-050_Control-lipid_14	92268235	81426320	0.7611214819281669	2.90070146547685e-12	1.35	36745626.0	83.88706000989269	75.89643174598496	80.84809596610998	34117544	0.006603204	7869107.0	73557213.0	87.15399642517635	87.07584277411019	0.4702264222445521	84399128.0											
ES80_Blue-050_Control-lipid_14_1																		81.21102388953399	53.0	50.0	36.36363636363637	42584696.0	0.8919329141154372	80.82756414266609	53.0	49.56206350852345	27.27272727272727	42199564.0
ES80_Blue-050_Control-lipid_14_2																		76.10095321980285	57.0	50.0	27.27272727272727	42584696.0	2.0625024069679867	76.77893914764614	57.0	49.309206867634934	36.36363636363637	42199564.0
ES81_Blue-047_Control-lipid_0	98689400	88497925	0.2917749323299071	2.90070146547669e-12	1.34	40114947.0	86.39433244677139	77.60117094642382	82.38010504241686	37290727	0.001692899	8156068.0	80341857.0	88.74284777235417	88.6191772992515	0.45966385065778864	90533332.0											
ES81_Blue-047_Control-lipid_0_1																		82.21596167476547	53.0	50.0	27.27272727272727	45744603.0	0.882380857037933	81.84882893690101	53.0	49.5700014001473	27.27272727272727	45266666.0
ES81_Blue-047_Control-lipid_0_2																		77.14647676087912	57.0	50.0	18.181818181818183	45744603.0	2.180377387907378	77.9723203633975	57.0	49.2964854756478	27.27272727272727	45266666.0
ES82_Blue-047_Control-lipid_14	64282144	56744563	0.284324657919841	2.90070146547699e-12	1.46	26135571.0	85.3637499038499	77.71146525542147	83.5151748036992	25002758	0.001708278	4406180.0	52338383.0	87.41134088463276	87.29904039624314	0.25625975725417965	59875964.0											
ES82_Blue-047_Control-lipid_14_1																		81.91306268396984	57.0	50.0	27.27272727272727	30270088.0	0.8464311038672897	81.49608290912819	57.0	49.587917248397034	27.27272727272727	29937982.0
ES82_Blue-047_Control-lipid_14_2																		76.10872359491428	60.0	50.0	27.27272727272727	30270088.0	2.2414343823513168	77.01770215469043	60.0	49.29203351114314	36.36363636363637	29937982.0
ES83_SEM19-1481_MG-lipid_0	102522599	92383311	0.5646411411149047	2.90070146547665e-12	1.36	41815183.0	87.15310344566699	77.79469773293593	83.33030850577461	39105493	0.002361609	8666009.0	83717302.0	89.19704199779686	89.1044155769989	0.47515043962283304	93856590.0											
ES83_SEM19-1481_MG-lipid_0_1																		80.75417084319272	53.0	50.0	27.27272727272727	47362824.0	0.88443864749281	80.36793728495948	53.0	49.56549695658025	27.27272727272727	46928295.0
ES83_SEM19-1481_MG-lipid_0_2																		76.65438427059598	57.0	50.0	18.181818181818183	47362824.0	2.025844193749933	77.46349959079846	57.0	49.32967483689744	27.27272727272727	46928295.0
ES84_LD19-239_MG-lipid_0	102170962	91004509	0.45750664976046485	2.90070146547678e-12	1.35	40764181.0	85.60602087934316	75.97266824207841	82.32817405006018	38188718	0.002472868	9399032.0	81605477.0	87.96354349855608	87.88042029523369	0.588131560915031	92771930.0											
ES84_LD19-239_MG-lipid_0_1																		79.84717497566001	52.0	50.0	36.36363636363637	46804558.0	0.909259393070222	79.44274121437365	52.0	49.55665240552827	36.36363636363637	46385965.0
ES84_LD19-239_MG-lipid_0_2																		75.48436663681854	56.0	50.0	18.181818181818183	46804558.0	1.9988824165372954	76.1598308116503	56.0	49.33417448575232	27.27272727272727	46385965.0
ES85_orange-24_Control-protein_0	97122027	86612022	0.7130847719356259	2.90070146547698e-12	1.33	39642652.0	86.0738207614955	77.82259733932447	81.27270547856395	36511320	0.002000812	7273117.0	79338905.0	88.3025792967327	88.24292247952702	0.3110087812974025	89848910.0											
ES85_orange-24_Control-protein_0_1																		79.78441488077648	54.0	50.0	27.27272727272727	45239225.0	0.9442584836499741	79.36747988298677	54.0	49.5672255790304	27.27272727272727	44924455.0
ES85_orange-24_Control-protein_0_2																		76.6814821092032	57.0	50.0	18.181818181818183	45239225.0	1.757768264155719	77.13781017618992	57.0	49.37197245909828	27.27272727272727	44924455.0
ES86_orange-24_Control-protein_14	77582105	68847412	0.875999881303922	2.90070146547677e-12	1.38	31087639.0	85.46338712389307	76.12309823251123	81.09657891003785	28772741	0.001834025	6622907.0	62224505.0	87.6905415419154	87.6211678717113	0.4027117104677536	70959198.0											
ES86_orange-24_Control-protein_14_1																		79.55692174346332	53.0	50.0	27.27272727272727	35737652.0	0.9367834238242624	79.17471548117533	54.0	49.563563218400525	27.27272727272727	35479599.0
ES86_orange-24_Control-protein_14_2																		76.3248575776829	57.0	50.0	18.181818181818183	35737652.0	1.8134790164725987	76.79843054684582	57.0	49.356001092346055	27.27272727272727	35479599.0
ES87_orange-24_Control-protein_21	94563781	84002560	0.8114042123376778	2.90070146547689e-12	1.34	38405708.0	85.68966770700108	77.3437115421601	81.32155139059228	35549926	0.001782272	7133265.0	76869295.0	87.92044073032807	87.85424073214895	0.291901514112075	87430516.0											
ES87_orange-24_Control-protein_21_1																		80.54944869700175	54.0	50.0	27.27272727272727	44212800.0	1.2977271740310499	80.06319523366155	54.0	49.56655305568596	27.27272727272727	43715258.0
ES87_orange-24_Control-protein_21_2																		76.89028408764833	57.0	50.0	18.181818181818183	44212800.0	2.018410143668802	77.57237379989238	57.0	49.36049836420958	27.27272727272727	43715258.0
ES88_610_MG-protein_0	105152979	95403995	0.4858624811837541	2.90070146547696e-12	1.34	43938808.0	88.04991314033114	79.8315984942281	82.41236929893167	40251603	0.001656918	7469577.0	87934418.0	90.01981523944058	89.96166615900621	0.2530573208332773	97683402.0											
ES88_610_MG-protein_0_1																		81.55061617020559	53.0	50.0	27.27272727272727	49105301.0	0.8571700639814834	81.13409493591165	54.0	49.577303747058274	27.27272727272727	48841701.0
ES88_610_MG-protein_0_2																		78.58530836344868	57.0	50.0	18.181818181818183	49105301.0	1.6034835424387277	78.87763862408937	57.0	49.398063060907724	27.27272727272727	48841701.0
ES89_Blue-049_Control-protein_0	231760	19164					0.7377661561449383		1.67654194060406	1859	0.006295998	9994.0	9170.0	4.1349891326894115	4.1277743206803565	0.4265757600353526	221766.0											
ES89_Blue-049_Control-protein_0_1																		84.9968418603105	48.0	50.0	36.36363636363637	300810.0	61.70802167481134	63.80419000207426	49.0	49.32486494773771	45.45454545454545	110883.0
ES89_Blue-049_Control-protein_0_2																		39.55092373630155	56.0	50.0	36.36363636363637	300810.0	24.330228383364915	60.891209653418464	60.0	48.26915758051279	36.36363636363637	110883.0
ES8_SEM19-1354_Control-protein_21	99669727	90223871	0.37105968147095164	2.90070146547679e-12	1.35	41058910.0	87.52204806115522	78.40713359232939	81.62916885251973	37404992	0.002517905	8023585.0	82200286.0	89.69312205198993	89.60313899520177	0.35172675353862687	91646142.0											
ES8_SEM19-1354_Control-protein_21_1																		79.63277004986088	53.0	50.0	27.27272727272727	46215514.0	0.9034451937503064	79.20932807784538	53.0	49.564900811645735	27.27272727272727	45823071.0
ES8_SEM19-1354_Control-protein_21_2																		75.67697458957008	56.0	50.0	18.181818181818183	46215514.0	1.9424262164432489	76.32747247267942	56.0	49.34388688178494	27.27272727272727	45823071.0
ES90_Blue-049_Control-protein_14	98399413	86653983	0.2597118562795345	2.90070146547676e-12	1.33	38569541.0	84.13404514669459	74.43419809831589	81.18356637412607	36126808	0.001651396	9399115.0	77254868.0	86.80293182838557	86.67283563477507	0.5715666255409616	89000298.0											
ES90_Blue-049_Control-protein_14_1																		81.83953512142567	53.0	50.0	36.36363636363637	45021520.0	0.8947086193447045	81.42042394051627	53.0	49.560989110396015	36.36363636363637	44500149.0
ES90_Blue-049_Control-protein_14_2																		76.82370738309957	57.0	50.0	18.181818181818183	45021520.0	2.3289095970104965	77.75806503140672	57.0	49.267791934809026	27.27272727272727	44500149.0
ES91_Blue-049_Control-protein_21	94103350	83550167	0.2716510982194922	2.90070146547701e-12	1.36	37093542.0	85.22903896120744	74.99360437221416	82.37776751788655	34935538	0.001647462	9285470.0	74264697.0	87.55783214576927	87.46632667546041	0.6858094071674511	84817880.0											
ES91_Blue-049_Control-protein_21_1																		81.61943743146922	52.0	50.0	36.36363636363637	42838386.0	0.9615585890654237	81.27991876155966	53.0	49.5553407606981	36.36363636363637	42408940.0
ES91_Blue-049_Control-protein_21_2																		77.07446962358539	57.0	50.0	18.181818181818183	42838386.0	2.0921067381016645	77.89991390124639	57.0	49.32227329897894	27.27272727272727	42408940.0
ES92_SEM19-76_MG-lipid_0	109231938	98469208	0.5949909428988684	2.90070146547682e-12	1.32	43971210.0	87.19331159473816	76.3424448259812	84.71280352523664	41862089	0.001833021	10398970.0	88070238.0	89.11018234320353	88.98085505233436	0.5124059413049298	98832968.0											
ES92_SEM19-76_MG-lipid_0_1																		83.30869714057792	53.0	50.0	27.27272727272727	50014098.0	0.9041517453738743	82.94042233335014	53.0	49.56644983078925	27.27272727272727	49416484.0
ES92_SEM19-76_MG-lipid_0_2																		78.12921558974075	57.0	50.0	27.27272727272727	50014098.0	2.3324597796405326	79.08132117480942	57.0	49.27736945024255	36.36363636363637	49416484.0
ES93_SEM19-76_MG-lipid_14	104687417	92989333	0.5245224009842029	2.90070146547667e-12	1.35	41925465.0	85.52684666615727	76.33506899878904	82.06523183919879	39235787	0.001903118	9066443.0	83922890.0	87.76619447528321	87.69093901929926	0.4991499040785759	95620974.0											
ES93_SEM19-76_MG-lipid_14_1																		81.1962392311465	53.0	50.0	27.27272727272727	48222631.0	0.9039810789253702	80.8026438571671	53.0	49.559710174046124	27.27272727272727	47810487.0
ES93_SEM19-76_MG-lipid_14_2																		76.93101260746792	57.0	50.0	18.181818181818183	48222631.0	1.9465571258440877	77.63286463126698	57.0	49.34551586977142	27.27272727272727	47810487.0
ES94_SEM19-76_MG-lipid_21	109807418	98365432	0.5574038509006886	2.90070146547709e-12	1.4	43515067.0	86.22567463142214	75.13043608766031	82.70080225344294	40763151	0.001961173	11227598.0	87137834.0	88.39317620989773	88.28392464096608	0.6496015107351586	98579820.0											
ES94_SEM19-76_MG-lipid_21_1																		82.20430027347983	52.0	50.0	36.36363636363637	49787416.0	0.9330211473517727	81.86401448500152	52.0	49.548951032777296	36.36363636363637	49289910.0
ES94_SEM19-76_MG-lipid_21_2																		77.93807666996679	56.0	50.0	27.27272727272727	49787416.0	2.1589418900551096	78.66884892488775	56.0	49.290758189657886	36.36363636363637	49289910.0
ES95_610_MG-protein_14	108035486	95797362	0.516577454045242	2.90070146547688e-12	1.36	43647786.0	85.23781715005669	77.07017673803958	80.47244019865619	40078849	0.001823442	8426604.0	87370758.0	87.71382254847514	87.6383413278346	0.38035664329612695	99608882.0											
ES95_610_MG-protein_14_1																		80.47536029915125	53.0	50.0	27.27272727272727	50223799.0	0.8850849773431116	80.0129159970286	53.0	49.56511864072523	27.27272727272727	49804441.0
ES95_610_MG-protein_14_2																		75.73597811541683	57.0	50.0	18.181818181818183	50223799.0	1.9283344137308291	76.44389455348119	57.0	49.34897719261622	27.27272727272727	49804441.0
ES96_610_MG-protein_21	104005365	93839842	0.5077058723283224	2.9007014654769e-12	1.4	43043600.0	87.31650006522125	79.18338058810717	81.81422092053317	39423790	0.00246443	7631435.0	86208407.0	89.45199910390704	89.32623168942058	0.36212697770029717	96373930.0											
ES96_610_MG-protein_21_1																		78.96488611476487	52.0	50.0	27.27272727272727	48710026.0	0.9157827589745076	78.4900954074718	52.0	49.55969683917632	27.27272727272727	48186965.0
ES96_610_MG-protein_21_2																		74.00554194672787	55.0	50.0	27.27272727272727	48710026.0	2.2424898315595234	74.72838923868683	55.0	49.275885169360635	27.27272727272727	48186965.0
ES97_SEM19-107_MG-protein_0	107583873	97011536	0.6429171313464407	2.90070146547657e-12	1.36	42202702.0	86.5465346388909	74.12568424637399	81.7179580896558	38824778	0.00238124	12562463.0	84449073.0	88.87373172004078	88.82777470887876	0.8431805000578292	95021410.0											
ES97_SEM19-107_MG-protein_0_1																		78.75838752865509	51.0	50.0	36.36363636363637	47762041.0	0.9309870153999491	78.40163025010735	51.0	49.544330461945364	36.36363636363637	47510705.0
ES97_SEM19-107_MG-protein_0_2																		76.29502353547325	55.0	50.0	18.181818181818183	47762041.0	1.5850298357224724	76.51969378072175	55.0	49.4034996533939	27.27272727272727	47510705.0
ES98_SEM19-107_MG-protein_14	122896415	110054676	0.6177347505009478	2.90070146547676e-12	1.31	49802366.0	86.01338123459793	77.13821757941433	79.33989838852467	44628650	0.002670985	10396523.0	99658153.0	88.58510993059441	88.53762455167512	0.43163330325686	112499892.0											
ES98_SEM19-107_MG-protein_14_1																		77.78063168772395	52.0	50.0	27.27272727272727	56505354.0	0.9050386269591374	77.3684367953088	52.0	49.55563009784934	27.27272727272727	56249946.0
ES98_SEM19-107_MG-protein_14_2																		75.74277033931541	56.0	50.0	27.27272727272727	56505354.0	1.5289839260187628	75.9039506947358	56.0	49.40283496449934	27.27272727272727	56249946.0
ES99_SEM19-107_MG-protein_21	107128840	95434966	0.6419686253982853	2.90070146547685e-12	1.33	40718623.0	84.75509736260068	71.63284135252468	80.57001416090924	37535478	0.00249371	13954032.0	81480934.0	87.44953249595106	87.40264428556698	1.0850829979708678	93174808.0											
ES99_SEM19-107_MG-protein_21_1																		77.65206076141718	51.0	50.0	36.36363636363637	46852208.0	0.9623587430500606	77.31095199962853	51.0	49.54132492550991	36.36363636363637	46587404.0
ES99_SEM19-107_MG-protein_21_2																		74.95416365651491	55.0	50.0	18.181818181818183	46852208.0	1.6175037471019509	75.27313544435813	56.0	49.39940134891397	27.27272727272727	46587404.0
ES9_172_Control-protein_0	100399337	91574167	0.4383489491141585	2.90070146547685e-12	1.41	40799098.0	88.51782703864453	76.50014461748886	83.502017836268	37785453	0.001868498	9897445.0	81676722.0	90.2486348020216	90.16186755521089	0.3856339268575733	90501892.0											
ES9_172_Control-protein_0_1																		80.40469946813774	53.0	50.0	27.27272727272727	45596036.0	0.9031679420553138	80.03826661366844	53.0	49.55659209864916	27.27272727272727	45250946.0
ES9_172_Control-protein_0_2																		76.78168105394181	56.0	50.0	27.27272727272727	45596036.0	1.8504849412786673	77.37377322136778	56.0	49.35685306998886	27.27272727272727	45250946.0
Sample				dupRadar_intercept																								
