Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
ES14_209_MG-lipid_21_1	36.390982485807804	36.31678827377716	36.51725080666177	36.5803462309928	36.59975776994802	36.59065964185741	36.55642487442883	36.61288480054346	36.59617261481493	36.62186664566221	36.64321508899394	36.609203651589034	36.59695042367232	36.58984737878614	36.59422883951137	36.5881018645804	36.57933911739258	36.57352494390486	36.57753841171849	36.556591743356336	36.55989591242575	36.53734209439598	36.54206640442297	36.548639690875994	36.527083551369095	36.506491034485784	36.49952931660266	36.478778892870594	36.48006470222548	36.48154267348568	36.45639530454787	36.457353649502856	36.44493063998304	36.41950066682845	36.41961647680171	36.413025589821785	36.39188033673119	36.38918695822367	36.364192990200564	36.36420362022176	36.361405385392786	36.347123117951014	36.33240487027242	36.31013988012523	36.30700875385979	36.302313097590165	36.287496466202555	36.27031917348125	36.267148066386696	36.260027047553685
ES14_209_MG-lipid_21_2	36.36306874720993	36.26730365803177	36.16279135593563	36.171992050038675	36.13240064813753	36.07524140603863	36.04520826028824	36.09601211892121	36.06932660832221	36.01932806714947	36.088735309285816	35.99786363958184	35.953217699946215	35.98148623728418	35.89302710939203	35.94233178651173	35.90538693625662	35.920818565404204	35.91838003356398	35.8766607852195	35.859540575960935	35.82887931296306	35.866500053324366	35.835245276660864	35.77940146856606	35.814010402782706	35.79828511618788	35.777617566789644	35.75891047211932	35.746517634931315	35.72161074844013	35.765452665138	35.71134779905785	35.67909026536018	35.744505000989314	35.68214210212329	35.68104312721581	35.667446384114896	35.637453044930986	35.640833242301845	35.66658883765125	35.64963644331739	35.632164372888994	35.6320668604932	35.59025363479509	35.594732010444204	35.60032576658385	35.607491521126654	35.57663229576692	35.581569704111
ES15_601_Control-protein_14_1	36.412945938673495	36.33319305034783	36.523066652204875	36.58228200419562	36.59920346614722	36.588794414994254	36.55823377330529	36.61059776059375	36.59575339404159	36.62155715097099	36.6420646330505	36.60949453479566	36.59558618512465	36.588354885474516	36.58985107345533	36.586815437242045	36.57858231418124	36.57451694543832	36.57935778100651	36.5607661068799	36.562045993602396	36.54033493356043	36.53720808435785	36.541056771974546	36.52260176091569	36.49724329856022	36.48951166817921	36.47085832137979	36.47014883984541	36.47413381066195	36.44929062795696	36.447146787530805	36.433093305972115	36.406237426651415	36.40784871460966	36.40483727821691	36.385288269915726	36.380555339179814	36.36302380936101	36.35455380513911	36.3490113982272	36.332769117757664	36.3203473476438	36.29901718339205	36.29426682342251	36.287996634280915	36.27463149572454	36.25644556521865	36.2498029267616	36.24205737533886
ES15_601_Control-protein_14_2	36.55600700994838	36.19958528255849	36.17937423152163	36.19204334033676	36.151650264640566	36.09495596191292	36.098015954362936	36.14368552943241	36.10810138039977	36.07204621750102	36.1427621822634	36.05732915138983	36.01885110156555	36.03290427029184	35.96246529627306	36.01006663374776	35.96761375781472	35.9737311283297	35.9736437363647	35.93291668973806	35.91264944059534	35.886273624935136	35.911002288637135	35.875048662196825	35.826424832027996	35.851116045222874	35.83673943014182	35.80959795718656	35.78608779802146	35.774576638328966	35.74412320877197	35.78416738696326	35.73580182228447	35.69863498711287	35.75422505850971	35.690113790103496	35.691773164870405	35.67388808975108	35.64703158476558	35.6426031963695	35.669704626777765	35.64653688501787	35.63210297691757	35.626102114125814	35.58639554912789	35.59192805712892	35.601044216669685	35.59551251309483	35.56298285960006	35.56852776917116
ES16_601_Control-protein_21_1	36.44638863042599	36.38234711557967	36.55419785466432	36.608463371252014	36.62462832695394	36.6155583794862	36.58698142081864	36.63233203701631	36.615582497012134	36.64387208922667	36.66348764973177	36.63174504096147	36.616514905090895	36.612154006753926	36.61001510922122	36.608387973325605	36.60279164450358	36.597797865496766	36.60326968248153	36.58315914041459	36.58708817152875	36.56467119687821	36.56487731997059	36.56827989410771	36.547597603167574	36.5241330081555	36.51711382705792	36.49858044855532	36.497967945151025	36.499470058244846	36.476424024939156	36.47726830185536	36.46210115769234	36.43415055978719	36.435015602301995	36.43653425020809	36.410475243001954	36.40998414477056	36.39925946932246	36.38957971634315	36.38642397895235	36.36720024648929	36.357526972540256	36.33577570292113	36.33080354793333	36.32665347356244	36.31630885353355	36.30113927717935	36.293144337772084	36.28617122523674
ES16_601_Control-protein_21_2	36.46730539277077	36.30724593693778	36.25305759643306	36.26994303256428	36.24457764949162	36.18864064528689	36.18396143648481	36.23385272878054	36.20324317364159	36.16407295960366	36.22540863111069	36.15782549845868	36.11306480103297	36.130820941166014	36.06884613478324	36.104481148730024	36.07773601834976	36.08431325600396	36.08025740349285	36.045571516384335	36.0287668535264	36.00227931058622	36.02741516839092	36.001939212593435	35.956070519237045	35.98502692016639	35.96792197367204	35.941296940395475	35.92953533396386	35.91462757583608	35.8931194027029	35.91766667024342	35.87721779812098	35.85541710801228	35.899608223054415	35.843218238572405	35.85020077329372	35.82825922048273	35.80328715746854	35.79830838038039	35.8231548687511	35.805535094832464	35.78894924742589	35.78820902332706	35.74676043887766	35.75252898318569	35.757024346949	35.7585029965515	35.731752368192865	35.739779600558585
ES17_615_Control-protein_0_1	36.44876877697319	36.3758816614926	36.554759655087466	36.60910082707599	36.625502515417615	36.61474327986769	36.581477757710445	36.63274833928037	36.61936587512311	36.64317617977071	36.66332416014593	36.62988906701015	36.612576322003754	36.611593498941346	36.61422391494802	36.608837540156905	36.60058993485203	36.596022880547835	36.5974391855635	36.57502224650731	36.582596689458036	36.56062605777429	36.56426361349386	36.567794132913	36.54732889556614	36.529262054645926	36.5209468576604	36.503306569524014	36.504071252864414	36.50542609915994	36.481974325232315	36.4814687110557	36.467260901046814	36.44317525875068	36.4449073789543	36.43894485018103	36.42311481831718	36.418339652219395	36.39646303774443	36.390463173229065	36.390021643110074	36.37256732355193	36.36211008788941	36.34316365131593	36.33726273189692	36.333471658491966	36.322942032376176	36.30594555446009	36.29969587401961	36.294995745231745
ES17_615_Control-protein_0_2	36.38654776211929	36.30700548067175	36.20387585459039	36.21375372991595	36.180282333957734	36.12650124113905	36.10363390607007	36.153352741033096	36.12654776556236	36.0768270799516	36.142407085002574	36.054083931953315	36.007823268994485	36.04377515697366	35.942372959919105	35.99931911226752	35.967742542879506	35.984191164508466	35.98072182406038	35.93679738867579	35.919230739103945	35.88987496851747	35.9357351814332	35.89753867294269	35.84434767852166	35.880096619305576	35.86196853485682	35.84961774225452	35.83070175529203	35.81744681367524	35.79019034471456	35.83928546835246	35.79208218012156	35.7530770031282	35.8238024759773	35.764992398572026	35.76386587056105	35.74827592796212	35.71352784329645	35.71810479641412	35.746872362289	35.73064954120291	35.71870926961045	35.71436145250541	35.67881715893036	35.683964262184624	35.70197900521917	35.69720347329567	35.67591650531601	35.682800570584824
ES18_615_Control-protein_14_1	36.43774126243161	36.35289479464594	36.5382427397764	36.593788009901694	36.611965936527966	36.60286343851519	36.569897503525766	36.62512944646936	36.60831103248152	36.63557402032466	36.652672404145505	36.62129689670297	36.604796670793895	36.597332964024076	36.60158058534521	36.59713843895056	36.5885930042014	36.5829412079628	36.58785515124313	36.569522389436834	36.56907121791716	36.55063347857233	36.54666493517648	36.548230456200315	36.527619405316514	36.50548970315951	36.494486215332074	36.478216592163754	36.47879278684795	36.48061988210809	36.46011470067053	36.45656566607033	36.44383386176264	36.42055665343202	36.41699261248445	36.40717273079556	36.394216656291924	36.39089463450391	36.36981018130054	36.36487224570256	36.36227848886483	36.345534147813055	36.332069641314185	36.313260823762846	36.30035014736211	36.30092732314479	36.29088007188063	36.27063407882623	36.26366031926417	36.256733741620444
ES18_615_Control-protein_14_2	36.49519615157874	36.21166459658601	36.12848601853264	36.13870703571816	36.08941990299656	36.01776330102539	36.00403837977025	36.05077791187858	36.01288280428452	35.97251314331938	36.03495212428895	35.935990681704915	35.893482493601844	35.908456754594425	35.82866651166797	35.868272387457914	35.82542094866917	35.83246708654263	35.821074637758926	35.77786202093936	35.76085240423425	35.73144685337075	35.75335259749951	35.71035084996242	35.6596628646796	35.680548511652404	35.66059910021227	35.630976548200735	35.614017614151756	35.59058322938335	35.566136707735375	35.60048440846082	35.55297627487561	35.512512584539195	35.569140853612325	35.5059106613052	35.5117043600619	35.488880285447934	35.46628039183914	35.45645513640625	35.47673829971484	35.46049982642361	35.44198172619329	35.439098745979976	35.397039276650354	35.396915591347415	35.40686709631794	35.40084092181428	35.374603494061866	35.38147470653393
ES19_615_Control-protein_21_1	36.38704659731719	36.315924254927374	36.51734146277228	36.581160174633126	36.6026567838886	36.596216117823474	36.56571982622938	36.61976744135582	36.60456108469288	36.63214632167793	36.65249204516022	36.617239078822664	36.60521047801493	36.597590944930786	36.60131407239897	36.59778420968273	36.59107485513195	36.585681578493116	36.58966519422879	36.57018120175134	36.57358477197101	36.55139148679846	36.54849201299892	36.55139749420063	36.53150856170161	36.50562387636739	36.494596524482574	36.47554006259987	36.473906665939076	36.47477408456042	36.45257536303154	36.447086950156816	36.43213575961419	36.404704659320565	36.396425042936364	36.39469379186151	36.379137977990204	36.37217877946628	36.35537232953557	36.33702307365511	36.33868785499492	36.320765467296056	36.30242290407278	36.28026826728225	36.2346971879853	36.25112697608412	36.25744909303417	36.22975894350856	36.2112791237087	36.21710586981896
ES19_615_Control-protein_21_2	36.38129723933831	36.1629717983533	36.05510900659656	36.075717639580674	36.028558870131455	35.95664380191535	35.946338069229625	35.97942053603707	35.94051591432787	35.88594499279945	35.951454023169795	35.861401968230524	35.80125585770251	35.8290858677737	35.73034701792899	35.78786713992813	35.74103642488944	35.74946005903289	35.73757495062224	35.68144507396791	35.65961378617024	35.633095331327986	35.66881968458032	35.62110154147427	35.550909889584176	35.58349693986816	35.562025045476375	35.528211480109	35.5135316277047	35.49408939009861	35.462158814105	35.51303712485458	35.45043323305845	35.409250892253404	35.47772438143915	35.411370614387984	35.409704828007506	35.38637036484096	35.355827201804836	35.35550819276031	35.38053676618069	35.36122532091234	35.342041127497566	35.340932110804914	35.29770083470683	35.30462695825607	35.31899241566618	35.305963959287354	35.28080486763123	35.29374250488067
