Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
ES14_209_MG-lipid_21_1	36.391189167531174	36.31680407840574	36.517294674542654	36.580248817400815	36.59967144690888	36.59048229123611	36.55627552633967	36.61268918295715	36.59604873039231	36.621753448558806	36.64312904623983	36.6090899822536	36.596782996579854	36.589738754391504	36.59417108316749	36.58802657206476	36.57938802809959	36.57359761087379	36.57756067858597	36.556701901193186	36.56010173261555	36.537701970850904	36.542594706114414	36.54943571754763	36.5282970935594	36.50823464392188	36.501740484073125	36.48222734295636	36.48317107153296	36.485314006527446	36.46087816956895	36.46301497636729	36.451124348723575	36.4267982078649	36.42788294805788	36.4224262594009	36.4026360376526	36.402225655845875	36.378805122366	36.380935344096194	36.380871832877304	36.369945667485005	36.360000115731594	36.34401845579651	36.349257284523844	36.35158507113085	36.34959810932552	36.356183055738356	36.40491192160965	36.690693248639185
ES14_209_MG-lipid_21_2	36.41754014345249	36.28325329414835	36.184586143297125	36.19564035920505	36.169089825481514	36.1224121425609	36.112708729220536	36.171959357640446	36.1601857990417	36.11460868631925	36.20397651393347	36.13174678976491	36.09754386879945	36.139608030589855	36.060913643603385	36.11510563373558	36.08855022600807	36.108809023560134	36.1114276450089	36.07896245720549	36.072819730499695	36.05053321214673	36.09957818461659	36.07961409776845	36.030715027117225	36.073897919104574	36.06442015409864	36.052200909419135	36.03954141235274	36.032770209727204	36.01192705241647	36.05990073180498	36.012292319618226	35.98551240249111	36.056265638641136	35.99793705391252	36.004919937658144	35.997393002987245	35.97148626914391	35.980707669764826	36.01167475223025	35.99895624303536	35.99071458354173	36.00746441888676	35.97734883905388	36.00050124232518	36.02790361067833	36.09459181785671	36.153253688366455	36.686959035468355
ES15_601_Control-protein_14_1	36.4136594704374	36.333745985660734	36.52350092079911	36.582480520777196	36.59950068820464	36.589057737743886	36.55849906252261	36.61088086813629	36.59599948793157	36.621788241222994	36.64230954130885	36.60975483597019	36.59589750247188	36.58860210502496	36.590180772326306	36.58719959647566	36.57895662451343	36.57493352914542	36.579837080200235	36.56122623259852	36.56262440198079	36.54117898297941	36.53825121247396	36.54232457784332	36.52433409997625	36.49949970752878	36.4923429102209	36.474208020542704	36.47403229491006	36.47876091306377	36.45473947532469	36.45339739468949	36.44027819647379	36.41442761237581	36.41730089791907	36.41551903517821	36.39745050794184	36.39453697130784	36.37894946731724	36.37272986989104	36.37030928489136	36.357475912059186	36.34974462035148	36.335119436303735	36.337639800104675	36.33974827525337	36.340109022658375	36.345853062107636	36.39218523117382	36.68989982588546
ES15_601_Control-protein_14_2	36.594030999522865	36.21436209954367	36.20006222803408	36.21534075426868	36.18829418782048	36.14260350735321	36.160470593591434	36.214475263962036	36.19314445851581	36.1597742301112	36.247103917210794	36.17962303469511	36.1479454944627	36.174998258922265	36.11354360143226	36.16491125461949	36.13431494056558	36.14559894989911	36.1516297727223	36.12063757477901	36.114098857432666	36.09927375536335	36.13831284779613	36.11763581731144	36.07822957210667	36.115828235996304	36.11033575707004	36.097359492019685	36.082349225310544	36.079344926756804	36.05561425872243	36.101774284211864	36.06259849652019	36.03481674099491	36.09641224417482	36.04192708776015	36.05199548269272	36.04168739337629	36.02039689869877	36.02336475961554	36.05641185281463	36.03768056569567	36.03460271761156	36.04658462178564	36.01810428202429	36.04418088818998	36.07471808933261	36.128259842074634	36.18520996277287	36.685717746678876
ES16_601_Control-protein_21_1	36.44687853750125	36.38273268501556	36.554406043843386	36.60864320949152	36.624728986198285	36.61568792214919	36.587021121153676	36.63238486630782	36.61569932199325	36.643988096752	36.66354294477644	36.63186102906927	36.61664933643442	36.6122397368274	36.61017171457523	36.608544726362176	36.60292089932176	36.598065718084406	36.6034693058993	36.58350933128679	36.587425741148095	36.565169090297	36.56555080781302	36.569237466300244	36.54892335095257	36.52595183309288	36.5193249196338	36.501267804238545	36.50116360795664	36.50328945635276	36.48095314591149	36.482601475177404	36.468188342482094	36.44124034515076	36.44312486281114	36.44559887922052	36.42073694416026	36.42196787672261	36.412885806682716	36.405036970441934	36.40440208079072	36.38821908840401	36.38239166841879	36.36605157391598	36.36894781195954	36.370936008053	36.37195405896228	36.377920397679624	36.41923845670558	36.69945987012973
ES16_601_Control-protein_21_2	36.49868027256574	36.32090441671114	36.27014982111299	36.28802848051438	36.27082698008089	36.22399578279848	36.229835301473194	36.288706997586445	36.26924927458718	36.23454096778832	36.30991755978477	36.25378503630953	36.217706073170206	36.24434857875222	36.189737646375846	36.22851090298371	36.21006004960455	36.221175700075946	36.2217308354423	36.19470032361564	36.187911793085554	36.16937787948206	36.20448040047801	36.189025901271776	36.14972709290279	36.18713901359755	36.17562738616907	36.157598079442785	36.151198079687596	36.141720959879436	36.12433396222375	36.15291829329011	36.11863279799701	36.10234681663388	36.15081699876926	36.099544497818925	36.11320171024961	36.09653683412138	36.07560346567504	36.07642689786076	36.10544948815542	36.09200308795773	36.083068192202695	36.096426004839046	36.064503919341504	36.08671130301163	36.10977946536528	36.16147742251245	36.21597446796347	36.69002728851402
ES17_615_Control-protein_0_1	36.44894677433796	36.37584501987633	36.55468118843991	36.60899840036046	36.625339018423894	36.614559724660054	36.58127860472189	36.63251820658215	36.61916021516758	36.643055030129894	36.663208305759106	36.62968156974038	36.61238879613169	36.611362723619166	36.61407250618808	36.608723842326754	36.60049510699834	36.595960267427984	36.597375689484	36.57507667393781	36.58266012819941	36.56078122677517	36.564656691708855	36.56845466689772	36.548343080082745	36.530748385126095	36.522923697870155	36.50573961380691	36.50697919536357	36.508815713641944	36.486252480745485	36.48661065373824	36.47329458679605	36.45024962462385	36.45306402791723	36.448691211664574	36.43410007561282	36.43049655930525	36.41033270450479	36.406246236053164	36.408577988845884	36.39459202463775	36.38824338079843	36.375171866723385	36.378178813212344	36.380305189501875	36.3817056463838	36.3874623622285	36.43246422735663	36.70868448561471
ES17_615_Control-protein_0_2	36.43914026865119	36.32063865648242	36.221785571412326	36.233840545762796	36.2112306971112	36.1668216565389	36.161159057098935	36.219573247646636	36.206783572920564	36.16024499905722	36.243869973914705	36.17476967227837	36.13629635726902	36.18586212057864	36.09359289593508	36.15468818744596	36.1322785893397	36.151856583987346	36.154652042547966	36.11796134791311	36.10998552825138	36.08916321765377	36.144754288290514	36.11746088159611	36.07059248509839	36.11453210924597	36.10230203641683	36.09756972426697	36.0837082187918	36.07564708721273	36.051799494789975	36.10481815704761	36.06303271019041	36.029098485968476	36.104362764425254	36.049104160420185	36.05520607611438	36.0448578900404	36.01416798628907	36.024094408478476	36.05707503973598	36.045319426245314	36.040422950916124	36.05418432062998	36.02897173853962	36.05083793915336	36.08785936730932	36.14393555794412	36.20486914531266	36.71545167806368
ES18_615_Control-protein_14_1	36.43827041925167	36.35329463506167	36.538681998047075	36.593960711789265	36.61210981724501	36.60308272107348	36.569976558332826	36.625258767331005	36.608486928035745	36.63574322740032	36.65284612381297	36.621452613957636	36.604905463247476	36.597449383168495	36.601671697505125	36.59730253731682	36.5888216932815	36.58330094771949	36.58809973124413	36.570071426345415	36.56953958564896	36.551233242646845	36.54743335001485	36.54923897205289	36.529121375749384	36.50745908127847	36.49691186102871	36.48119044487374	36.48228712752132	36.484803020910064	36.46509303800081	36.462736717992314	36.45048374192406	36.428780992569834	36.425836454445054	36.417690806443815	36.406279776115426	36.4044603667683	36.385063441310706	36.38174064023223	36.38196946608516	36.3689248101908	36.359582939801314	36.34672440849729	36.34781370837519	36.35093121877367	36.351667549016966	36.3572710742833	36.404110014393446	36.69551437329449
ES18_615_Control-protein_14_2	36.54968801796029	36.22768090757231	36.15104737488009	36.164456620062204	36.12989827993266	36.07234471829161	36.078755491329034	36.136380536592604	36.1176152062307	36.08137490381845	36.16678910585985	36.09215517529476	36.05832786231812	36.091245506735675	36.02335744278232	36.068386239407175	36.04090858886323	36.053927064425594	36.0517135751819	36.02109310320147	36.01938072534337	36.00378247081792	36.04224265452514	36.019197938057616	35.98010753694089	36.01741597361989	36.00775568818942	35.99441727989435	35.98659969487765	35.97298660830615	35.95513409646124	35.99725159726537	35.960452986107654	35.92988390559623	35.99279895237163	35.939176871978226	35.954031674208146	35.94059807256706	35.92451909913136	35.923146160205704	35.950253904319744	35.93939797107785	35.93327723096945	35.95069096091401	35.92194043671147	35.945431082804824	35.98156540794676	36.039418802901615	36.11028012437517	36.658132782055034
ES19_615_Control-protein_21_1	36.38772189812056	36.31588703417227	36.51752889601287	36.581058181639065	36.60265505554767	36.59620578842441	36.56517414734124	36.61957069018963	36.6044739609046	36.63239536178671	36.65251516788371	36.61697098417733	36.60469927554884	36.597320556584116	36.600794300090406	36.59753871874992	36.59101665374745	36.58587355881031	36.58945449690439	36.57032673262193	36.573790282408794	36.551357430535454	36.54873689939762	36.55213654827293	36.53285055973716	36.50721048226342	36.49692975520202	36.47875192234304	36.477672704821366	36.47933126302878	36.45769692750925	36.4548081280019	36.43991007917048	36.41356343487164	36.414000365224304	36.40903139742397	36.392479325448406	36.38804225083418	36.37557388934917	36.36696258632097	36.36303587053241	36.350073989131445	36.33932135747056	36.323428679132334	36.32671103565734	36.3292998370317	36.330825686414094	36.336722470625084	36.37956230775758	36.68307990428257
ES19_615_Control-protein_21_2	36.44328156358641	36.18359828829386	36.0786240242538	36.102284145145035	36.07054095976724	36.01277143308447	36.02189665302897	36.07460653035632	36.054170325464156	36.01289140491527	36.103319379596336	36.03569119144273	35.987282060047114	36.033702432083395	35.95035432313389	36.00969313599097	35.979680688363786	35.994013699611834	35.9932485695969	35.95800617881548	35.95273803526157	35.935487600463446	35.985858341177234	35.96270223169243	35.910295184537915	35.96127702891751	35.94850885580982	35.93300833800135	35.92587641783764	35.91704611604112	35.890209349002596	35.94878091806818	35.89862067994836	35.866160774031954	35.941147043503726	35.8836096031303	35.891773556062695	35.877228038299194	35.852951507241315	35.861496526438344	35.892850235765835	35.87945495541991	35.87205612122165	35.8915093724502	35.861984511568444	35.89295071465549	35.934184367657416	35.990588656077215	36.06693550558686	36.6511573803604
