Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
ES77_Blue-043_MG-lipid_14	27379.38590097548	31098.325843101717	33376.80235861077	34436.49646668969	34396.93282055317	35846.85152204978	37698.23176206079	39742.28066991582	43513.75062521348	50658.78220296597	59100.14834899553	62761.70382137761	66911.63735416158	68220.10204588108	66964.04179089773	62986.29026028731	54787.39553645637	44078.009306126245	37525.32971134575	32137.404301141592	28919.215558280346	27121.0280268935	27102.917574957726	27265.911276875508	36573.41801851889	37551.49439082051	37520.938729010384	41275.11814575951	47821.10323443397	49716.503353744316	51013.06837666847	50301.44011560567	49037.71720338907	48882.196774023454	46764.25648290869	44507.65694740244	44279.671642318135	44819.97835487586	44790.07859598785	44191.33601526669	44181.793386965466	44023.476388929485	45286.58414274412	46097.24619917357	46214.61145124706	48333.9056091176	49669.7758444373	49313.84087151303	49283.58286158396	48159.61635185047	45795.784981942634	44287.7787183381	42246.817281876654	36180.42503890877	34155.904861458665	34258.484656568035	27708.375751222393	29565.905465464068	30287.249550731416	30837.897295479986	32061.537897678856	33172.278107859085	32497.497167936788	32812.556651331826	33083.081709074075	32850.39843946186	32538.944109161916	31591.297153387124	30833.16915742676	30652.93850604286	29922.037646565048	29990.835038189416	30374.61769651749	29782.26252867071	29506.395303653837	29508.741410986415	29737.526958988827	28918.843354532582	29557.795838090293	30525.505083124215	33050.197769311475	35681.777818586896	36290.97146412858	35659.59031302253	35357.521632377604	32179.619068350075	22457.13218546191	22919.52998487607	23268.04689185871	23172.925264392554	22175.747740802755	20840.455394028948	17506.308333833593	16564.301463863107	15581.445063736512	14428.410249857934	13100.888140197936	10865.498049197135	8056.465836217711	2825.2591433322623
ES78_Blue-043_MG-lipid_21	28544.966096346132	32720.075834995554	35313.72614668741	36662.48502831471	36777.46442138738	38619.36126960864	40942.4125594863	43343.047861461855	47385.30677210431	55227.61044752889	64401.33468769475	68604.1099101999	73434.12963947482	75038.88615148648	73790.73767950211	69313.9657323452	60302.97023705438	48693.836644366835	41104.69260293121	34871.69585762011	31186.118854221313	29140.26729162342	29133.397390367954	29317.537726447918	40244.219763879526	41448.73384522882	41518.54217004378	45966.74327493071	53521.3291430243	55766.354962007856	57233.434368417154	56252.23033484419	54657.29876671753	54475.64679138634	51915.18079804223	49216.643507800676	48860.83265374998	49362.891177092366	49293.15657160863	48613.43571669007	48584.32788404423	48245.720197617746	49407.905627183434	50162.347903760776	50223.36786343505	52238.11115422854	53536.515099104414	53024.513268372524	52881.79721332824	51678.03720724789	48904.98171911238	47212.53105895033	44961.74103976304	39028.121969824686	37033.00602605808	37117.864604636874	30122.140169158203	32388.908616849832	33205.693858103754	33941.08099892183	35449.908709139185	36935.53046881476	36544.22471730917	36946.7947386688	37259.60643535411	36986.653990091305	36572.186425023785	35324.28621124407	34363.9752715515	34104.37825231117	33131.24637720937	33196.576594942715	33636.092139806555	33014.87835105193	32646.523173880705	32612.17009021211	32790.833418413866	31823.194746808575	32674.60173471478	33916.87337421872	36827.668455630024	39954.91208359384	40704.520845287756	40078.120622307855	39726.46790633328	36045.59025522798	24613.71892381752	25242.18644491715	25638.450579721262	25513.550730976312	24385.870310306196	22802.727213791375	18914.739889480603	17774.646863982092	16679.300965089526	15430.632505496624	13961.45974812772	11575.66848946491	8591.290736030502	3007.2454949557123
ES79_Blue-050_Control-lipid_0	23297.570600470797	26628.12275091838	28903.893185764722	29933.681219392358	29942.977150466595	32100.042601196958	34683.68852923516	37195.17816747111	39902.78073364405	48087.91999126727	57463.871500698355	60909.8593361534	64800.975781378664	67227.46076528716	67623.72540393722	61995.27277332047	50916.216713685455	39252.82597046244	32292.021256227294	23437.612020250417	21285.394278233904	18787.870876850844	18916.459186480006	19052.245877440037	32480.967366235098	34649.787877440336	35022.91723513183	39804.502056551166	46987.61372322109	49751.434695488235	51096.78108291775	49332.31009906737	47559.89270332354	46831.55844059419	43672.04338053503	39892.67578126515	40032.88458395116	41471.296766270374	41547.82406083918	40862.120496454256	40712.16889309778	40775.98647439201	42103.317033107174	41598.89313621768	40849.840879567564	42489.48066099131	43905.045291589464	43492.741596716456	42774.452674800996	41164.23736413292	38562.89609340878	36808.9094319389	34683.00625975541	29668.188285844055	27876.3686118622	27996.69239040352	20592.252238073466	23786.278478672037	24958.766788159202	25991.514613749234	27746.449826195094	29618.451143309045	30505.444888402177	30348.10207922054	30689.066360825112	30266.134821780084	29793.831802271096	27841.28558118195	26457.76509520761	26289.811728500317	25588.668048280888	25854.602438595084	26380.19942340403	26009.102671944875	25801.153931817316	25746.602088963347	26038.557026691735	24996.933159270717	26511.71018090105	27575.03242382088	30740.54352783842	34116.03682305283	34705.646864305134	33887.96849296497	33567.22989163088	29489.097718087563	16635.015187396843	16786.723783710186	16558.277345082686	16516.183136494063	15925.737798778919	14831.897460273613	12455.639185592041	11838.625753509557	11073.003736985904	10049.128953227037	9081.458728777008	7600.585342972369	5649.185189904561	2091.4976648048387
ES7_SEM19-1354_Control-protein_14	32205.126541903282	35362.912544724444	37239.77494805245	38013.24575526002	37301.39141113669	39077.9374287814	41011.26163411745	43709.92464849086	48952.334034152416	59130.56105761028	70256.60644053518	74820.57050960309	80982.57605572828	83011.44336691448	80947.79085817975	75127.00867146743	63075.42582963177	48076.42270193849	38277.27788941181	29634.306043782	24663.96637843177	22345.241625905695	22400.651927590447	22513.50258583209	36538.57529575677	38621.519695156705	38922.2806456855	44223.84935175943	54135.376947449055	56962.478011643776	58451.04567860758	57274.295036924435	55276.90142056205	54998.64587449549	51993.088402229754	48762.79647029842	48522.247847273764	49832.76564459181	49784.14447033384	48786.83486842913	48525.54797340928	48578.05658833853	50255.198562883925	51776.35082387296	51906.16141694758	54744.948724940885	56780.547323228864	56321.838642024064	56490.67728794146	54902.2090447322	51548.68768925283	49453.80670215504	46469.67696712729	38336.91315180705	35414.92579735144	35327.033216333766	25341.93961605438	28557.325051709453	29976.684417685974	30727.79062310458	32724.311692549913	34839.69880236619	34156.88996718497	35066.35694192816	35561.58986799445	35179.90222934631	34842.07137735534	33305.54426530235	31909.054984858478	31250.70577170056	29960.266019940882	30147.4263032839	30635.00108737984	30176.06809185518	30111.379270519927	30205.82150157283	30817.403562453073	29502.001739290274	30582.190461240807	32238.34897695087	35862.64766150253	39500.20285198618	40529.00922032203	39662.561916553226	39326.555154532696	34920.36991555424	21089.09468487723	21690.779462093804	22136.34241326253	22101.134570935523	20995.300210078578	19443.85312594222	14924.348137393732	13764.120148497723	12910.913165011327	11796.569700895403	10677.956795928818	8730.540279873152	6451.326040446341	2258.8460170856342
ES80_Blue-050_Control-lipid_14	26735.070275773738	30483.200106588334	33271.670392740285	34756.8183910832	34903.1700164248	37943.67580527134	41399.49014515257	44728.73637637969	48405.441602473504	59062.19359402055	71556.34441454952	76556.36435112954	83058.8360943005	87070.94248949992	88023.36745795692	80570.3624770575	65995.26142622453	50466.83982112857	40166.37867269806	26394.189161654514	23161.576502027834	19472.600187101234	19645.010811113567	19726.48585706952	37051.91938850246	39679.27920964101	40040.323001223485	46846.03277669367	56962.0807342002	60462.08967033687	61804.92852189699	59562.11545606423	57048.96741958232	55758.97894772959	51209.7458554169	45860.5396516499	45990.213761223815	47931.63187602181	48007.21987733363	47245.4475431064	46675.895397229266	45943.88842595134	46702.83873122929	45782.811315315164	44769.02498762017	46611.75390389008	48138.514676192644	47723.27856483351	46868.150258460824	45092.06593617097	41970.754566216994	39814.87324198455	37448.88086774318	32355.865120655835	30748.384648498977	31204.80957046402	22173.583592411243	27697.292657181275	29135.73137987254	30224.82699079437	31894.62172523621	33827.6308305617	34613.89089942354	33522.75412835519	34083.141441864354	33840.29284017454	33418.75751832471	31287.153001622108	29913.70381297142	30109.998031738138	28430.87138593504	28583.957597785553	29134.55821483953	28677.05683051781	28468.060035214865	28208.062709836267	28117.906677306866	27654.271087090365	30950.2667690264	32439.58320416166	36530.99957316494	41066.66163950328	41888.176550669144	41568.57206874433	40754.61316278478	34266.671608479766	17283.87518992432	17573.38346337599	17465.70867651914	17382.631712173454	16636.8855626167	15407.29194664133	12359.923764210258	11609.006222785709	10774.575280872601	9806.24048747358	8866.942294725595	7440.491190629156	5559.147529823405	2052.1838062012403
ES81_Blue-047_Control-lipid_0	32220.26583349664	36317.53560887157	38793.78184191155	39943.91518884813	39477.0800207752	41659.69933427973	44022.6107852087	46535.02338100874	50799.24263210676	60290.6878529811	71465.67411321092	75985.48879891486	81293.14624119343	82620.70302876321	80744.4233520759	75020.69318408851	63124.13868201191	47575.71754561202	37774.18833508759	29857.877016237726	25165.378087307647	22759.770001155368	22900.51452009691	23075.74665800938	41200.981289385854	42713.73052422574	41413.64929954443	47977.85200972052	59879.95066124836	63882.782483187795	66486.51512310126	65523.05873300486	63437.32019269936	63001.61807231082	58599.02361657372	53569.08883520278	52475.21235812562	53342.4605117685	53392.836443377106	52226.45443410432	51415.46410618864	51132.67629461936	52587.39774425032	53171.429168915	53135.811081974185	55521.79062855846	57793.31882703197	57273.17986819072	56588.99100670652	55044.2158121379	51307.05795448773	48716.142984061546	45660.619193937775	37981.60415656923	36437.49888908074	37392.979885896224	27584.888863102053	34542.87659055993	36020.262905335825	36950.25679841237	37672.68714251779	38959.660567115774	38440.6711524327	36252.31422116371	36722.2554868489	36584.989399788064	36333.52334951724	34875.39156523977	33580.646971860246	33486.80991588254	30930.51494080169	30925.608127928626	31645.076823549032	30957.738554921532	30675.303157905986	30645.03644271737	30719.393673353487	29889.2257848063	31879.924643768616	34105.38396692748	39219.72000977386	45146.487057631195	46419.22423839129	46060.951455608854	45630.02930758585	39728.31963960292	21167.37056220638	21986.7585239928	22699.608864568683	22742.766495817465	21552.81634855633	19986.22331644669	15332.486980575814	14200.245617948302	13254.09853091465	12092.460046369875	11031.888787102875	9247.832899836298	6884.976531847236	2477.5138008627205
ES82_Blue-047_Control-lipid_14	22870.0987050938	26269.09333724269	28149.863727344942	28935.20558675971	28673.570253021106	30602.402332913203	32550.654766727035	34432.39638449374	37753.75066880079	45400.12168361465	55234.975274479555	59767.78704202006	64926.334286694415	66653.67353440549	65458.51769699088	60943.34386582701	51182.53934840385	37971.833924540275	29448.896387467445	22322.588959829023	17867.423313135838	15631.696154992962	15593.672565655752	15609.766540148155	28382.483960441714	29916.078772496137	29817.954688144462	34621.186654316705	42971.758202588564	45235.51627933643	46387.05466073683	44928.48287717576	42887.23747922895	42087.22722781192	38816.583959275675	35365.63574263016	34575.12422433785	35181.593582944086	34983.95948028144	34219.41342237542	33708.22252868465	33467.77498227954	34090.600828857016	34521.51683121895	34206.65571069025	35547.26509749107	37067.5504078091	36642.30433503002	36202.541525276065	35073.52673054858	32408.129007390788	30719.4402719654	28797.509836709163	24043.44559901183	22652.113149210774	22922.054218612793	15860.210113416248	18997.5286247126	20217.99727338972	21138.234572366702	23093.448566002193	25432.049151329084	26020.888619903577	26593.49498657371	27028.19704893008	26694.71279083888	26360.467947188397	24766.26225433362	23263.677900657545	22847.784235328374	21792.493125887944	22320.72412088586	22858.37340321941	22372.054343442964	22057.485893424622	21903.670110469946	21912.680234420754	20567.925134281424	21687.053802752955	23431.30706218105	26692.828807857513	30064.43707702954	30821.21754326808	30134.36740173159	29802.233947370543	25714.853988863713	12965.16619583753	13709.79987120986	14173.715475656434	14161.53334977193	13203.405352538832	11952.344405988291	8480.222204958913	7653.053440600905	7153.117957233127	6489.245562288446	5878.878086062618	4840.240565959881	3514.9355416951344	1239.7984517574448
ES83_SEM19-1481_MG-lipid_0	30216.47045832037	34844.06129254989	37849.63839654504	39311.62400784611	39121.51947306497	41407.50947967914	44454.18158893822	48141.8472609143	53851.125148615174	64733.93732648068	77480.4297214804	83249.68375547309	89839.36893576931	91926.88586732924	90199.33696758983	83499.54010586662	69395.33008138472	52880.080176875505	42152.57192052168	32769.37259352505	26914.50077363876	23973.150819249124	23827.11908174482	23845.860716010753	40598.54647034628	42537.09418707004	41981.21800668503	48297.96286266613	59518.0054845814	62752.31717710495	64815.34638034958	63436.576010390534	61195.329657121205	60537.20005863828	56686.80014137889	52413.423171408474	51652.58206389986	52446.5339675487	52290.96755592535	51320.057766539096	50745.91929518168	50455.945455452944	51880.441821889865	52502.51820876433	52222.123265984024	54228.289567231666	55808.924311142444	55170.28235863144	54697.39180834382	53056.84643569543	49360.65017124478	47035.525016801155	44230.10862405911	37573.59067722002	35765.39565500351	36191.18848652206	27142.51528369385	31467.69597178109	32791.44601396858	33780.544735368574	35515.75091336215	37549.99095435426	37207.92952168391	37671.282299892475	38346.191599123296	38104.04859788813	37758.1632371789	36435.19962179576	35356.04103832377	35507.42324418489	33737.042925435104	33941.63090211331	34597.26170633515	33974.261248078095	33489.76696134396	33312.77851774897	33307.79121941872	31971.808924708825	33561.23332344023	35681.05650503037	40141.54621364139	45143.22721664667	46243.01019621178	45594.90073782659	45029.749064916265	39412.1816194942	22390.42974879495	23443.489929458337	24223.927980219145	24231.023530678125	22921.040873065565	21243.34554166865	16142.712586748718	14750.136314516034	13833.91222689093	12719.440175871317	11614.761857137373	9755.641960102008	7299.532389434515	2534.2285459918953
ES84_LD19-239_MG-lipid_0	28612.787655986045	32724.070268862626	35284.91113865845	36524.822186522615	36385.11415898554	38613.85690400207	41299.50960857161	44158.75651602119	49048.690792014415	58734.26385398094	70277.56562474208	75320.94783553283	80664.30224155277	82404.7661605584	80794.76597290319	75599.74871816106	64429.454655985726	49472.43487867393	39823.45301770859	32067.985082402465	27205.77012932895	24731.085201955557	24747.314669680873	24923.438523146167	38940.91000436687	40841.36451813045	40685.16998321262	45907.575106325065	55656.189604929794	58394.863587999746	60173.982727965995	58878.576330618445	56776.71576013496	56331.71514178907	53062.34780194627	49472.744434770415	49038.88986749216	49835.67471831369	49805.14214590967	48957.43458087463	48664.77666222476	48614.092268822584	50065.85885779278	50928.08566909247	50813.06153436598	53134.87616099813	54778.332269657934	54224.39457082343	53909.18164157117	52448.26531615651	49128.63414029246	47001.844506789515	44291.54744306342	37654.56644382038	35621.30407817577	35774.13120628541	27784.980489663136	31213.9629833397	32413.007509484614	33286.235590829245	34913.66156691602	36749.2241697147	36400.02525407043	36827.80248253807	37318.56329258598	36963.557911516174	36613.80150141004	35242.00372939535	34061.42607991571	33951.99893454606	32718.786840664132	32841.604734737775	33342.79509410987	32717.037521607846	32336.080811214182	32200.757833788874	32468.50124360576	31111.1064296156	32060.32797353404	33716.992194253275	37442.54569316688	41559.36794872101	42563.72308479712	41735.06329069729	41312.77309439561	36830.5367244253	22740.955604264953	23585.048126287827	24256.34547869936	24233.921421253297	23037.660296329213	21468.09721779805	16784.85965790693	15546.61396065156	14625.655013950975	13444.39823579951	12195.57502064076	10041.270523697835	7496.959309788983	2647.790091057194
ES85_orange-24_Control-protein_0	30595.776665038975	34192.26847348092	36467.683750567856	37502.70498715762	37083.96587183346	38745.77183616355	40991.34141850659	43679.68938564185	47819.89777727814	56786.49502519022	67455.95772504799	72140.48907609687	78421.40204339358	80646.7854891116	79331.2644512047	74144.5085463888	63243.45400760485	49119.91517431044	39916.60079917098	31689.52855568575	26815.96533016452	24451.69651785635	24405.823622359247	24565.721607791005	39018.259623068574	40617.447141911034	40185.0157813288	45749.48269056809	54757.30745624224	57437.76795753179	59226.59297080661	58143.07677597487	56245.67271423773	55793.556198747625	52419.59543141848	48938.67446741143	48486.01861365396	49252.71279199858	49141.89641463477	48298.327246457804	47801.73891177832	47276.49803915653	48628.59812753227	49389.84072422768	49418.84862439871	51928.86771854728	53753.46973455166	53543.020837926604	53491.89653575291	51985.01760831927	49026.86789467338	47200.33172775544	44563.96352208474	37515.73611688739	35308.086310714985	35645.091736661445	26313.116698180813	29895.130008525302	31059.520154374353	31872.231891372852	33292.235703038205	34965.936062573266	34677.62742806265	34574.897020574084	34937.42756780603	34569.95914895502	34212.173262649594	32799.627823185525	31666.46799969819	31528.430216367487	30218.91667941885	30435.993028594632	31024.741682264274	30651.578527910955	30425.370624397685	30374.287779735096	30498.042259920006	29799.574036489747	31457.37904770657	33209.31614022482	36977.32688353639	41113.9829577738	41869.68944959577	41108.9747374664	40736.97997424216	35816.532296504236	20995.753690165293	21614.690475837007	22046.426230915185	22068.37731044174	21071.736176747883	19725.554831259193	15868.171146813816	14768.266245902612	13719.028279714687	12518.021737640303	11368.16757388355	9379.845398086522	6826.2748946663505	2369.541313544969
ES86_orange-24_Control-protein_14	23456.641012999502	26420.4414539785	28222.26084148459	29003.593205225683	28736.64854876803	30153.372888338155	32026.967321321998	33972.361857283424	37156.00008886708	44270.171443466155	52753.12597248747	56562.83888174742	61313.87740684989	62977.437961424264	61988.69117100625	57979.777902017246	49309.073978704335	38141.20385216029	30747.3763218695	24432.54719256764	20621.352851285228	18728.207430104765	18761.484339164897	18882.60383235004	30146.133952843502	31619.422189064724	31539.74011381276	35857.30346423552	42886.77672698328	45061.35926543478	46557.286783508185	45538.79354475959	43984.92766612286	43619.61758017587	40920.73687658208	38144.07119719335	37699.17508746618	38210.40795730396	38154.12197412343	37481.484962940754	37257.648506951904	37087.651488704614	38412.675154768775	39177.35682700073	39212.35698789547	41001.12019253164	42389.76457209056	42167.96270499908	42086.154704952736	40801.2596564479	38239.98261430155	36683.63081740942	34546.25966294915	29080.756978182035	27219.030229346816	27322.126823157636	20168.086026639437	22378.24293154212	23317.480600963783	24139.569553661735	25714.99331845016	27450.60690772372	27544.745402475222	28085.296730447553	28408.955932373352	28050.08766083128	27717.63642522249	26426.716434588463	25306.05613299104	25102.49778865052	24391.889094563885	24748.115023176393	25200.998482144278	24855.31666688907	24683.517348468624	24609.92969722659	24698.710908415378	23663.542552912906	24542.742970333114	25847.357557524552	28661.14922937179	31660.998181255978	32250.610162680485	31511.76291454127	31333.659056239347	27810.735461457858	16559.163679880272	17038.365246170048	17347.754939556387	17367.735780893956	16581.13748042421	15439.888189418141	12304.347851940258	11380.400784849055	10510.920889609213	9592.737738004149	8718.859367213308	7165.177940915673	5140.965502888839	1757.4861232112482
ES87_orange-24_Control-protein_21	31027.594851183705	34434.45323502463	36392.658960474335	37126.73438908986	36534.17782099951	38124.4811427184	40227.83690338551	42844.71500085381	46981.11338802919	55898.75781899459	66700.9929517046	71552.82192287591	77628.37397404577	79238.99265062448	77395.96257473319	72219.13642509411	61365.242680689305	47098.377883848785	37865.61708573694	29815.84818926669	25340.889333018265	23339.988989005826	23392.701473733272	23557.744869409296	37597.792929136216	39213.63316605513	38803.2091985907	43879.33970977188	52639.65423933376	55257.24924206843	56851.090453875295	55865.08338166798	54151.237730095236	53904.87217163625	50875.43174138887	47643.51959031862	47258.34399695153	48219.44750223154	48078.35666524796	47090.591573827056	46616.035447695496	46165.4297223992	47509.003586737264	48381.45552628146	48432.14840575066	50904.5109148736	52797.83349333558	52560.58311620407	52736.8417433588	51369.33602099256	48613.68621415734	46939.74567850094	44559.42856916282	37001.46384830916	34580.307735002956	34823.767189250764	25574.116742799633	29172.905406101054	30419.633008345707	31253.156666523748	32695.125775282402	34409.40588211386	33856.38376408335	34013.835841885215	34499.84288804422	34186.679480256535	33851.91561266702	32486.56603822187	31350.152395566995	31120.721160987487	29646.264413621997	29846.184812741118	30410.700726554172	30109.88364650596	30000.911135378843	29981.477175421758	30231.60364259047	29356.78678848162	30998.191716859845	32498.609646090037	35999.31101090698	39838.58456994606	40540.041518300975	39687.42723361949	39326.05464459969	34551.44075762976	20419.75678489745	20969.012045162443	21316.748116033017	21318.623178104946	20430.074805096923	19093.484599216674	15278.797529985737	14253.85019623572	13215.253145484565	12065.60251268132	10929.697193439875	9077.42024937775	6533.819667299527	2240.4104313165
ES88_610_MG-protein_0	32998.65515353417	37336.49414885475	40145.04176244194	41786.552112138335	41729.47163444953	43771.072723664314	45937.851176292315	48296.05151561665	52325.74854540969	61036.89259453902	70761.38406960652	74314.6199269824	79453.2827167893	81131.94987333995	79478.81093128034	74336.62028264438	63616.01222340226	49763.80568695719	40642.98834888086	33407.853242433106	29122.01579802369	26981.003521566145	27093.1690485393	27222.00356698967	42442.23692969428	43720.00049252983	42979.07695480436	49361.876526932916	60668.068380225566	65214.50242411113	68833.45635833804	68505.58707009658	66819.00056382624	67420.69757567867	64906.95833943604	61024.53579847242	60342.745569139646	61456.02471328205	61689.801663508384	60389.61711427978	59295.34366924425	58300.53169635666	59749.45499500898	60114.01407176028	59840.59105759482	61865.77170716015	63659.51917964446	62834.27218937229	61695.70182171737	59628.624793970885	55233.590127188465	52379.820388107364	49163.240756696556	41797.46498389713	40360.464005922746	41054.369991647865	31461.420406988334	37703.075989626144	38574.96808829697	39382.491344328955	40314.15339155557	41736.09872887144	41133.48615623319	38525.31536047737	38284.56917982307	37917.747436029436	37620.110572201345	36329.24513154265	35934.05684135812	36497.72296492377	34737.0394364476	34902.0205312623	35465.51814872707	33254.28643652205	32881.43596888774	32642.207321755148	32387.233061598934	31647.768155925176	33451.29058152417	35166.56887133977	39435.51949201786	44416.3049032846	45469.70696854124	45132.82531803385	44462.57423922825	39085.67898921476	23492.747195217402	24284.973722548028	24935.212238012733	24996.267028706723	23871.218708175755	22309.267939262667	17693.152629751476	16592.390801402533	15414.330946940832	14031.438866587381	12715.635577907377	10595.548131101119	7846.6503178174835	2817.6470332799427
ES8_SEM19-1354_Control-protein_21	32699.45891641634	36248.584146144436	38135.73323063523	38789.26362279421	38199.7126350773	39721.22729584213	41437.256654763754	44009.47669878304	48891.425536630835	58286.512676184706	68567.44262093406	72809.99393780337	77852.31539668648	79258.94133150148	77071.54696295325	71609.76963467649	60252.067065380266	46252.49689670095	37584.20701079766	30473.96725356921	26347.54630823128	24377.62761394074	24394.812119123835	24512.11897121766	37798.906694686535	39492.745946785486	39265.462646230444	43902.18054353727	52869.296969563264	55484.059260806185	57009.91648943242	56050.57150588858	54289.21553967393	54125.50893667304	51319.89610816205	48313.77228517382	48128.793155964115	49264.788845021605	49239.448762881344	48277.72768965317	48044.295994130975	48140.83618092771	49876.045436263536	51233.24210679965	51340.3626644708	54002.33427675659	56034.186890020515	55657.38501559358	55867.61421011162	54599.8580205371	51663.27586633163	49797.73433917259	47209.533780163016	38823.39364755473	36147.834749791546	36280.802415591985	27170.905087493855	30786.028012333427	31959.688065047863	32633.588039434355	34097.39459504985	35671.297063061174	34799.634520438056	35008.26012210244	35407.261530612624	35229.26057525287	34962.00700778115	33705.76986753041	32582.86166314466	32015.785867909057	30597.488328455736	30732.63637123539	31339.880188537492	30818.09739657247	30718.47126759395	30875.717244710722	31613.479755333792	30494.340511207556	31429.599673070566	32865.940581387375	36342.97297293256	40026.150116850695	40943.72423370293	39906.60069475626	39508.83246327715	35230.983659612975	22027.014712291155	22619.089925582994	23034.56297444881	22982.056007129595	21977.09903873757	20568.83613441297	16383.783610566696	15217.262794756916	14260.367549814218	13046.449149443215	11851.719379951754	9802.937811053156	7279.556719293159	2565.1975410353584
ES90_Blue-049_Control-protein_14	30132.96175994788	33752.39900870157	35958.098073855246	37041.50577199845	36739.60060351703	38651.633376425496	40984.180835495106	43451.64151202735	47350.40373852864	55884.71652081026	66429.85320647432	70545.17364472775	75823.52700940712	77486.62557905071	76048.72960420584	70913.20179977849	60554.96060515687	46009.70663596863	36874.81492927007	29134.00281305688	24494.228598945	22260.92853856891	22543.908964781433	22806.00332379512	39038.01569226158	40488.80041431326	39629.5546309482	45600.31400178816	56146.7807983003	59888.04646796864	62517.32706198607	61728.845216370944	59791.0884510966	59685.420661611184	56471.51326079374	52543.57464582479	51821.53425482493	52723.54969387123	52661.24992947259	51511.897323778154	50474.60782132935	49636.30552391648	50889.474912958605	51267.7982559121	51175.45096168789	53540.45818065466	55573.42727314147	55029.18571922528	54447.28579234521	52778.40863896892	49220.92325486883	46908.440547322796	44076.193251620825	36886.08350096032	35240.195264890805	36091.824800655224	26855.130569821675	33005.70943198584	34539.437893246155	35417.67842010722	36145.14247433049	37426.79155443869	36945.63232287076	34865.63631985476	35409.42061722669	35127.69583040187	34824.426250768345	33484.493763613136	32440.17880479182	32416.20557635338	29775.16334203796	29633.509620331424	30191.709192448823	29628.11770145489	29484.480435149413	29395.23109448338	29438.620731353596	28675.55545096431	30622.162986168187	32596.7896637098	37066.970580553825	42156.420428792495	43194.97840889048	42851.01113018031	42488.95403081705	37076.293309645225	20589.29025896469	21367.618083020705	21959.7028640538	21963.308643187178	20969.30551629664	19479.100782399095	15147.627236618753	14122.824201139456	13156.47702737796	11994.539244027363	10962.918253388072	9197.614108234751	6821.340239481736	2443.8110427333636
ES91_Blue-049_Control-protein_21	29988.231818193737	33191.28430987423	34960.54791442534	35799.0776356281	35402.41147810723	37331.08952056264	39537.80477046326	42067.57793148808	46328.91463558354	55593.44033179719	67248.25915101868	72549.88471808622	78695.56786417408	80647.23486328237	79158.35145135225	73738.34772292449	62615.80740092363	47223.68888719655	37417.15369332284	28882.178069822527	23757.13859445907	21320.59083737858	21491.12193682862	21722.31053244357	36877.23707610805	38652.13017247626	38278.11000253074	43576.54984660291	53010.949917855934	55938.808711028854	57785.08281791196	56590.78659824875	54562.99904700127	54084.55967479403	50753.13699363988	47154.18327519673	46621.61945962474	47554.099363616435	47388.38394348024	46414.492638319294	45947.51558977317	45684.915519423594	47267.08004845267	48318.98240116749	48261.02395689935	50835.021041900494	52981.254659159276	52712.08730932942	52696.2172053253	51103.29255285095	47837.50680902372	45855.02804788839	43175.13883720103	35820.58212122779	33448.99414291261	33721.057451521796	24386.621540102336	28585.51213708643	30074.11118745882	31006.861203765755	32604.948260089	34587.511435698114	34415.15943594253	34119.053677912714	34724.4170655949	34483.91828606893	34155.96048661534	32641.06595529501	31364.153551952506	31251.4855000533	29772.540968501165	30136.35750581858	30779.838371732614	30364.311114288983	30283.851362669666	30204.017565640606	30309.5731053581	29038.10326012256	30489.7301544881	32292.8154106579	36166.696343904325	40272.4687120205	41164.834890225306	40422.7819802124	39979.36340480669	34936.15550215097	19704.205216164937	20357.5267936989	20810.307575722414	20727.69712245236	19725.86485395515	18268.80230414577	14195.113058919944	13184.92184047482	12336.666893488009	11276.55261140734	10282.532064398212	8542.962969590904	6194.8437134382275	2210.3108933412036
