"entrezgene_id","gene","Estimate","Std. Error","z value","Pr(>|z|)","FDR"
"103819829","LOC103819829",3.033661061399917,1.1418149316462898,2.656876326731801,0.00788683700647845,0.027014021100637744
"103819845","LOC103819845",4.275026266360708,1.311874466611816,3.258715963427383,0.0011191765729151636,0.023293306884048678
"103819888","LOC103819888",-2.838502646257358,0.7819868761148067,-3.6298596983622855,2.8357531381874827e-4,0.023293306884048678
"103819909","LOC103819909",-4.622509366289122,1.7855074284761034,-2.588905144031994,0.009628161225075269,0.03095681998277726
"103819960","LOC103819960",3.4778191037939576,1.4111963704606272,2.4644473133521214,0.013722473645450936,0.04102373665435091
"103820038","LOC103820038",6.747428893666731,2.630354242882595,2.5652167999517244,0.010311135575625472,0.03261302624892465
"103820064","LOC103820064",-2.4511003870111208,0.9398134199525854,-2.6080712777380657,0.009105399208352205,0.0297111919863854
"103820104","LOC103820104",-2.573043041954432,1.032567731678702,-2.491887905281811,0.012706613217424844,0.038544802141622994
"103820107","LOC103820107",-3.8540304267644165,1.567916858438272,-2.458057904041694,0.01396906490646472,0.04161693831220966
"103820115","LOC103820115",3.0776924786376774,1.0489450128549198,2.934083713560069,0.003345339678421355,0.023293306884048678
"103820149","LOC103820149",-2.569997009260388,0.8519220980240148,-3.0167042446971983,0.002555390011998512,0.023293306884048678
"103820203","LOC103820203",-9.329774649291732,3.2038338197089105,-2.9120657232276184,0.003590470802651171,0.023293306884048678
"103820244","LOC103820244",8.09348940589696,3.204569260422862,2.5256091375066663,0.011549790113879207,0.035678408937727904
"103820254","LOC103820254",2.911808782692686,1.108800964071418,2.626087888669202,0.008637251238018801,0.02861064286869452
"103820264","LOC103820264",1.7483211670699468,0.6607774141874574,2.6458549120051518,0.008148475771821583,0.027556602481407955
"103820311","LOC103820311",4.041479283792245,1.1073415117651444,3.649713517332131,2.6253294054259785e-4,0.023293306884048678
"103820319","LOC103820319",27.09096712287441,11.337429216027443,2.389515877600945,0.01687059462461654,0.048959616749572166
"103820360","LOC103820360",-2.5236758787722033,0.9284068118257249,-2.7182866892255557,0.006562095261098574,0.024366625696830516
"103820365","LOC103820365",-3.1660721377899215,1.277065663134403,-2.479177249209865,0.013168584803792122,0.03968949086173219
"103820368","LOC103820368",-3.890020932906642,1.48746697454727,-2.6151981855534108,0.0089175695061467,0.029240187012545382
"103820382","LOC103820382",-2.9413884376000565,0.929434392984384,-3.1647079770260627,0.001552386713430567,0.023293306884048678
"103820396","LOC103820396",1.6728372068307993,0.6761505105340607,2.4740604063280243,0.013358710752770212,0.04014609319518751
"103820400","LOC103820400",-2.6794878329566183,1.1249860799333382,-2.3817964335304427,0.017228418278469455,0.0498526382088011
"103820432","LOC103820432",-3.097961482910867,1.0992760850141836,-2.8181832800182267,0.004829623266090766,0.023293306884048678
"103820440","LOC103820440",13.353365010024438,5.1973731031042965,2.5692527253909705,0.01019180994047086,0.03233841202023775
"103820467","LOC103820467",-4.3289982252222465,1.1820142496858457,-3.6623908945030084,2.4987218680807123e-4,0.023293306884048678
"103820483","LOC103820483",-18.01220540534363,5.855088804306238,-3.076333426761385,0.002095633578404412,0.023293306884048678
"103820497","LOC103820497",11.638221365001794,4.867880619247709,2.390818977561612,0.016810839192256538,0.048816405239104195
"103820525","LOC103820525",-0.4386372512715926,0.1788175458593413,-2.452987760030141,0.014167515931819509,0.04211785050089918
"103820545","LOC103820545",1.2291280816885104,0.48558581107951365,2.531227341581534,0.011366415033444434,0.03525123936980396
"103820550","LOC103820550",2.541769544343001,1.0251853147322025,2.4793269156483757,0.013163059864371832,0.03967648100493755
"103820563","LOC103820563",-4.269634564963853,1.7570631426278849,-2.42998356825022,0.015099507374149427,0.044528222123479635
"103820577","LOC103820577",-4.952646914190812,1.925286886844316,-2.5724202185309415,0.010099022930067711,0.03212471603234288
"103820594","LOC103820594",-3.4806365489764004,1.113216667763949,-3.1266478932333492,0.0017681154887930909,0.023293306884048678
"103820596","LOC103820596",-3.2330939744347083,1.1878053649650941,-2.721905515664781,0.006490669700280231,0.024208648862837325
"103820599","LOC103820599",6.094124199206872,1.772141383362032,3.438847631697058,5.841959407884235e-4,0.023293306884048678
"103820623","LOC103820623",12.730595414999392,5.1171009773528775,2.4878530776199463,0.01285168134989351,0.03891295697550752
"103820635","LOC103820635",13.061711007087213,5.022965299135057,2.6003984159190607,0.00931155830929628,0.030219996592609873
"103820636","LOC103820636",1.4935651021184824,0.6047634277252858,2.469668358975132,0.013523836412185051,0.04053694036495198
"103820665","LOC103820665",-2.9521912300138005,1.022450865056926,-2.8873673355926344,0.0038848039264751965,0.023293306884048678
"103820703","LOC103820703",-3.705589459203405,1.2951986475438615,-2.861020173415458,0.004222801808202432,0.023293306884048678
"103820710","LOC103820710",-4.509835138005126,1.5313778826393851,-2.9449525091953546,0.0032300423716161634,0.023293306884048678
"103820715","LOC103820715",-3.370060548081802,1.2791980636922096,-2.634510357492754,0.0084258733064813,0.02816007900431939
"103820730","LOC103820730",4.339532565245779,1.2832549277957275,3.3816605502539394,7.204911618079817e-4,0.023293306884048678
"103820734","LOC103820734",13.843647182292289,5.263210413764283,2.630266718216044,0.008531790213376399,0.028373625024410078
"103820776","LOC103820776",-3.3917764884462462,1.118530461733058,-3.0323505746915527,0.0024265720330522646,0.023293306884048678
